index,xinvpa0_size,xnand2_size,xnor3_size,buffer_0_size,buffer_1_size,buffer_2_size,tplh,tphl,tp,temper,alter#
781,3.0,1.0,1.0,2.0,6.0,40.0,4.516e-11,5.53e-11,5.023e-11,25.0,1
782,3.0,1.0,1.0,2.0,6.0,43.0,4.526e-11,5.557e-11,5.042e-11,25.0,1
783,3.0,1.0,1.0,2.0,6.0,46.0,4.542e-11,5.588e-11,5.065e-11,25.0,1
784,3.0,1.0,1.0,2.0,6.0,49.0,4.564e-11,5.622e-11,5.093e-11,25.0,1
785,3.0,1.0,1.0,2.0,8.0,31.0,4.523e-11,5.457e-11,4.99e-11,25.0,1
786,3.0,1.0,1.0,2.0,8.0,34.0,4.483e-11,5.448e-11,4.965e-11,25.0,1
787,3.0,1.0,1.0,2.0,8.0,37.0,4.458e-11,5.448e-11,4.953e-11,25.0,1
788,3.0,1.0,1.0,2.0,8.0,40.0,4.446e-11,5.454e-11,4.95e-11,25.0,1
789,3.0,1.0,1.0,2.0,8.0,43.0,4.443e-11,5.467e-11,4.955e-11,25.0,1
790,3.0,1.0,1.0,2.0,8.0,46.0,4.446e-11,5.483e-11,4.965e-11,25.0,1
791,3.0,1.0,1.0,2.0,8.0,49.0,4.455e-11,5.503e-11,4.979e-11,25.0,1
792,3.0,1.0,1.0,2.0,10.0,31.0,4.556e-11,5.49e-11,5.023e-11,25.0,1
793,3.0,1.0,1.0,2.0,10.0,34.0,4.507e-11,5.472e-11,4.99e-11,25.0,1
794,3.0,1.0,1.0,2.0,10.0,37.0,4.475e-11,5.463e-11,4.969e-11,25.0,1
795,3.0,1.0,1.0,2.0,10.0,40.0,4.455e-11,5.461e-11,4.958e-11,25.0,1
796,3.0,1.0,1.0,2.0,10.0,43.0,4.444e-11,5.465e-11,4.954e-11,25.0,1
797,3.0,1.0,1.0,2.0,10.0,46.0,4.44e-11,5.474e-11,4.957e-11,25.0,1
798,3.0,1.0,1.0,2.0,10.0,49.0,4.441e-11,5.485e-11,4.963e-11,25.0,1
799,3.0,1.0,1.0,3.0,6.0,31.0,4.553e-11,5.659e-11,5.106e-11,25.0,1
800,3.0,1.0,1.0,3.0,6.0,34.0,4.526e-11,5.664e-11,5.095e-11,25.0,1
801,3.0,1.0,1.0,3.0,6.0,37.0,4.514e-11,5.678e-11,5.096e-11,25.0,1
802,3.0,1.0,1.0,3.0,6.0,40.0,4.515e-11,5.7e-11,5.107e-11,25.0,1
803,3.0,1.0,1.0,3.0,6.0,43.0,4.524e-11,5.726e-11,5.125e-11,25.0,1
804,3.0,1.0,1.0,3.0,6.0,46.0,4.54e-11,5.756e-11,5.148e-11,25.0,1
805,3.0,1.0,1.0,3.0,6.0,49.0,4.56e-11,5.791e-11,5.176e-11,25.0,1
806,3.0,1.0,1.0,3.0,8.0,31.0,4.482e-11,5.587e-11,5.034e-11,25.0,1
807,3.0,1.0,1.0,3.0,8.0,34.0,4.44e-11,5.577e-11,5.009e-11,25.0,1
808,3.0,1.0,1.0,3.0,8.0,37.0,4.414e-11,5.576e-11,4.995e-11,25.0,1
809,3.0,1.0,1.0,3.0,8.0,40.0,4.401e-11,5.582e-11,4.991e-11,25.0,1
810,3.0,1.0,1.0,3.0,8.0,43.0,4.396e-11,5.594e-11,4.995e-11,25.0,1
811,3.0,1.0,1.0,3.0,8.0,46.0,4.399e-11,5.61e-11,5.004e-11,25.0,1
812,3.0,1.0,1.0,3.0,8.0,49.0,4.407e-11,5.63e-11,5.018e-11,25.0,1
813,3.0,1.0,1.0,3.0,10.0,31.0,4.474e-11,5.583e-11,5.029e-11,25.0,1
814,3.0,1.0,1.0,3.0,10.0,34.0,4.424e-11,5.564e-11,4.994e-11,25.0,1
815,3.0,1.0,1.0,3.0,10.0,37.0,4.39e-11,5.554e-11,4.972e-11,25.0,1
816,3.0,1.0,1.0,3.0,10.0,40.0,4.367e-11,5.552e-11,4.96e-11,25.0,1
817,3.0,1.0,1.0,3.0,10.0,43.0,4.355e-11,5.555e-11,4.955e-11,25.0,1
818,3.0,1.0,1.0,3.0,10.0,46.0,4.35e-11,5.562e-11,4.956e-11,25.0,1
819,3.0,1.0,1.0,3.0,10.0,49.0,4.35e-11,5.573e-11,4.961e-11,25.0,1
820,3.0,1.0,2.0,1.0,6.0,31.0,5.395e-11,6.523e-11,5.959e-11,25.0,1
821,3.0,1.0,2.0,1.0,6.0,34.0,5.374e-11,6.531e-11,5.952e-11,25.0,1
822,3.0,1.0,2.0,1.0,6.0,37.0,5.366e-11,6.547e-11,5.956e-11,25.0,1
823,3.0,1.0,2.0,1.0,6.0,40.0,5.37e-11,6.57e-11,5.97e-11,25.0,1
824,3.0,1.0,2.0,1.0,6.0,43.0,5.382e-11,6.597e-11,5.99e-11,25.0,1
825,3.0,1.0,2.0,1.0,6.0,46.0,5.401e-11,6.629e-11,6.015e-11,25.0,1
826,3.0,1.0,2.0,1.0,6.0,49.0,5.425e-11,6.664e-11,6.045e-11,25.0,1
827,3.0,1.0,2.0,1.0,8.0,31.0,5.494e-11,6.592e-11,6.043e-11,25.0,1
828,3.0,1.0,2.0,1.0,8.0,34.0,5.459e-11,6.586e-11,6.022e-11,25.0,1
829,3.0,1.0,2.0,1.0,8.0,37.0,5.438e-11,6.588e-11,6.013e-11,25.0,1
830,3.0,1.0,2.0,1.0,8.0,40.0,5.429e-11,6.598e-11,6.014e-11,25.0,1
831,3.0,1.0,2.0,1.0,8.0,43.0,5.429e-11,6.613e-11,6.021e-11,25.0,1
832,3.0,1.0,2.0,1.0,8.0,46.0,5.437e-11,6.631e-11,6.034e-11,25.0,1
833,3.0,1.0,2.0,1.0,8.0,49.0,5.449e-11,6.653e-11,6.051e-11,25.0,1
834,3.0,1.0,2.0,1.0,10.0,31.0,5.657e-11,6.727e-11,6.192e-11,25.0,1
835,3.0,1.0,2.0,1.0,10.0,34.0,5.612e-11,6.712e-11,6.162e-11,25.0,1
836,3.0,1.0,2.0,1.0,10.0,37.0,5.583e-11,6.706e-11,6.144e-11,25.0,1
837,3.0,1.0,2.0,1.0,10.0,40.0,5.566e-11,6.707e-11,6.137e-11,25.0,1
838,3.0,1.0,2.0,1.0,10.0,43.0,5.559e-11,6.714e-11,6.136e-11,25.0,1
839,3.0,1.0,2.0,1.0,10.0,46.0,5.559e-11,6.724e-11,6.141e-11,25.0,1
840,3.0,1.0,2.0,1.0,10.0,49.0,5.563e-11,6.738e-11,6.151e-11,25.0,1
841,3.0,1.0,2.0,2.0,6.0,31.0,5.069e-11,6.295e-11,5.682e-11,25.0,1
842,3.0,1.0,2.0,2.0,6.0,34.0,5.044e-11,6.301e-11,5.672e-11,25.0,1
843,3.0,1.0,2.0,2.0,6.0,37.0,5.033e-11,6.316e-11,5.675e-11,25.0,1
844,3.0,1.0,2.0,2.0,6.0,40.0,5.034e-11,6.337e-11,5.686e-11,25.0,1
845,3.0,1.0,2.0,2.0,6.0,43.0,5.044e-11,6.364e-11,5.704e-11,25.0,1
846,3.0,1.0,2.0,2.0,6.0,46.0,5.06e-11,6.395e-11,5.727e-11,25.0,1
847,3.0,1.0,2.0,2.0,6.0,49.0,5.082e-11,6.429e-11,5.755e-11,25.0,1
848,3.0,1.0,2.0,2.0,8.0,31.0,5.038e-11,6.254e-11,5.646e-11,25.0,1
849,3.0,1.0,2.0,2.0,8.0,34.0,4.998e-11,6.245e-11,5.621e-11,25.0,1
850,3.0,1.0,2.0,2.0,8.0,37.0,4.974e-11,6.245e-11,5.609e-11,25.0,1
851,3.0,1.0,2.0,2.0,8.0,40.0,4.962e-11,6.252e-11,5.607e-11,25.0,1
852,3.0,1.0,2.0,2.0,8.0,43.0,4.958e-11,6.264e-11,5.611e-11,25.0,1
853,3.0,1.0,2.0,2.0,8.0,46.0,4.961e-11,6.281e-11,5.621e-11,25.0,1
854,3.0,1.0,2.0,2.0,8.0,49.0,4.97e-11,6.301e-11,5.636e-11,25.0,1
855,3.0,1.0,2.0,2.0,10.0,31.0,5.07e-11,6.278e-11,5.674e-11,25.0,1
856,3.0,1.0,2.0,2.0,10.0,34.0,5.021e-11,6.261e-11,5.641e-11,25.0,1
857,3.0,1.0,2.0,2.0,10.0,37.0,4.989e-11,6.252e-11,5.62e-11,25.0,1
858,3.0,1.0,2.0,2.0,10.0,40.0,4.968e-11,6.251e-11,5.609e-11,25.0,1
859,3.0,1.0,2.0,2.0,10.0,43.0,4.957e-11,6.255e-11,5.606e-11,25.0,1
860,3.0,1.0,2.0,2.0,10.0,46.0,4.953e-11,6.263e-11,5.608e-11,25.0,1
861,3.0,1.0,2.0,2.0,10.0,49.0,4.955e-11,6.275e-11,5.615e-11,25.0,1
862,3.0,1.0,2.0,3.0,6.0,31.0,5.028e-11,6.322e-11,5.675e-11,25.0,1
863,3.0,1.0,2.0,3.0,6.0,34.0,5.001e-11,6.328e-11,5.665e-11,25.0,1
864,3.0,1.0,2.0,3.0,6.0,37.0,4.99e-11,6.343e-11,5.667e-11,25.0,1
865,3.0,1.0,2.0,3.0,6.0,40.0,4.989e-11,6.365e-11,5.677e-11,25.0,1
866,3.0,1.0,2.0,3.0,6.0,43.0,4.998e-11,6.391e-11,5.695e-11,25.0,1
867,3.0,1.0,2.0,3.0,6.0,46.0,5.014e-11,6.421e-11,5.718e-11,25.0,1
868,3.0,1.0,2.0,3.0,6.0,49.0,5.035e-11,6.456e-11,5.745e-11,25.0,1
869,3.0,1.0,2.0,3.0,8.0,31.0,4.953e-11,6.242e-11,5.598e-11,25.0,1
870,3.0,1.0,2.0,3.0,8.0,34.0,4.912e-11,6.233e-11,5.573e-11,25.0,1
871,3.0,1.0,2.0,3.0,8.0,37.0,4.885e-11,6.232e-11,5.559e-11,25.0,1
872,3.0,1.0,2.0,3.0,8.0,40.0,4.872e-11,6.239e-11,5.555e-11,25.0,1
873,3.0,1.0,2.0,3.0,8.0,43.0,4.868e-11,6.251e-11,5.559e-11,25.0,1
874,3.0,1.0,2.0,3.0,8.0,46.0,4.869e-11,6.267e-11,5.568e-11,25.0,1
875,3.0,1.0,2.0,3.0,8.0,49.0,4.878e-11,6.286e-11,5.582e-11,25.0,1
876,3.0,1.0,2.0,3.0,10.0,31.0,4.942e-11,6.23e-11,5.586e-11,25.0,1
877,3.0,1.0,2.0,3.0,10.0,34.0,4.892e-11,6.212e-11,5.552e-11,25.0,1
878,3.0,1.0,2.0,3.0,10.0,37.0,4.857e-11,6.203e-11,5.53e-11,25.0,1
879,3.0,1.0,2.0,3.0,10.0,40.0,4.836e-11,6.2e-11,5.518e-11,25.0,1
880,3.0,1.0,2.0,3.0,10.0,43.0,4.823e-11,6.203e-11,5.513e-11,25.0,1
881,3.0,1.0,2.0,3.0,10.0,46.0,4.818e-11,6.211e-11,5.514e-11,25.0,1
882,3.0,1.0,2.0,3.0,10.0,49.0,4.818e-11,6.222e-11,5.52e-11,25.0,1
883,3.0,2.0,1.0,1.0,6.0,31.0,4.818e-11,5.383e-11,5.101e-11,25.0,1
884,3.0,2.0,1.0,1.0,6.0,34.0,4.797e-11,5.39e-11,5.093e-11,25.0,1
885,3.0,2.0,1.0,1.0,6.0,37.0,4.789e-11,5.407e-11,5.098e-11,25.0,1
886,3.0,2.0,1.0,1.0,6.0,40.0,4.793e-11,5.429e-11,5.111e-11,25.0,1
887,3.0,2.0,1.0,1.0,6.0,43.0,4.805e-11,5.457e-11,5.131e-11,25.0,1
888,3.0,2.0,1.0,1.0,6.0,46.0,4.824e-11,5.489e-11,5.156e-11,25.0,1
889,3.0,2.0,1.0,1.0,6.0,49.0,4.848e-11,5.524e-11,5.186e-11,25.0,1
890,3.0,2.0,1.0,1.0,8.0,31.0,4.917e-11,5.455e-11,5.186e-11,25.0,1
891,3.0,2.0,1.0,1.0,8.0,34.0,4.881e-11,5.449e-11,5.165e-11,25.0,1
892,3.0,2.0,1.0,1.0,8.0,37.0,4.861e-11,5.451e-11,5.156e-11,25.0,1
893,3.0,2.0,1.0,1.0,8.0,40.0,4.852e-11,5.461e-11,5.156e-11,25.0,1
894,3.0,2.0,1.0,1.0,8.0,43.0,4.853e-11,5.475e-11,5.164e-11,25.0,1
895,3.0,2.0,1.0,1.0,8.0,46.0,4.859e-11,5.494e-11,5.176e-11,25.0,1
896,3.0,2.0,1.0,1.0,8.0,49.0,4.871e-11,5.516e-11,5.193e-11,25.0,1
897,3.0,2.0,1.0,1.0,10.0,31.0,5.079e-11,5.59e-11,5.335e-11,25.0,1
898,3.0,2.0,1.0,1.0,10.0,34.0,5.034e-11,5.574e-11,5.304e-11,25.0,1
899,3.0,2.0,1.0,1.0,10.0,37.0,5.006e-11,5.568e-11,5.287e-11,25.0,1
900,3.0,2.0,1.0,1.0,10.0,40.0,4.989e-11,5.57e-11,5.28e-11,25.0,1
901,3.0,2.0,1.0,1.0,10.0,43.0,4.981e-11,5.577e-11,5.279e-11,25.0,1
902,3.0,2.0,1.0,1.0,10.0,46.0,4.981e-11,5.587e-11,5.284e-11,25.0,1
903,3.0,2.0,1.0,1.0,10.0,49.0,4.987e-11,5.601e-11,5.294e-11,25.0,1
904,3.0,2.0,1.0,2.0,6.0,31.0,4.52e-11,5.292e-11,4.906e-11,25.0,1
905,3.0,2.0,1.0,2.0,6.0,34.0,4.494e-11,5.298e-11,4.896e-11,25.0,1
906,3.0,2.0,1.0,2.0,6.0,37.0,4.483e-11,5.312e-11,4.898e-11,25.0,1
907,3.0,2.0,1.0,2.0,6.0,40.0,4.484e-11,5.333e-11,4.909e-11,25.0,1
908,3.0,2.0,1.0,2.0,6.0,43.0,4.494e-11,5.36e-11,4.927e-11,25.0,1
909,3.0,2.0,1.0,2.0,6.0,46.0,4.511e-11,5.391e-11,4.951e-11,25.0,1
910,3.0,2.0,1.0,2.0,6.0,49.0,4.532e-11,5.425e-11,4.979e-11,25.0,1
911,3.0,2.0,1.0,2.0,8.0,31.0,4.492e-11,5.26e-11,4.876e-11,25.0,1
912,3.0,2.0,1.0,2.0,8.0,34.0,4.452e-11,5.251e-11,4.851e-11,25.0,1
913,3.0,2.0,1.0,2.0,8.0,37.0,4.428e-11,5.251e-11,4.839e-11,25.0,1
914,3.0,2.0,1.0,2.0,8.0,40.0,4.415e-11,5.258e-11,4.837e-11,25.0,1
915,3.0,2.0,1.0,2.0,8.0,43.0,4.411e-11,5.27e-11,4.841e-11,25.0,1
916,3.0,2.0,1.0,2.0,8.0,46.0,4.415e-11,5.286e-11,4.851e-11,25.0,1
917,3.0,2.0,1.0,2.0,8.0,49.0,4.424e-11,5.306e-11,4.865e-11,25.0,1
918,3.0,2.0,1.0,2.0,10.0,31.0,4.525e-11,5.293e-11,4.909e-11,25.0,1
919,3.0,2.0,1.0,2.0,10.0,34.0,4.477e-11,5.274e-11,4.876e-11,25.0,1
920,3.0,2.0,1.0,2.0,10.0,37.0,4.444e-11,5.265e-11,4.855e-11,25.0,1
921,3.0,2.0,1.0,2.0,10.0,40.0,4.424e-11,5.264e-11,4.844e-11,25.0,1
922,3.0,2.0,1.0,2.0,10.0,43.0,4.413e-11,5.268e-11,4.84e-11,25.0,1
923,3.0,2.0,1.0,2.0,10.0,46.0,4.409e-11,5.276e-11,4.843e-11,25.0,1
924,3.0,2.0,1.0,2.0,10.0,49.0,4.411e-11,5.288e-11,4.849e-11,25.0,1
925,3.0,2.0,1.0,3.0,6.0,31.0,4.502e-11,5.456e-11,4.979e-11,25.0,1
926,3.0,2.0,1.0,3.0,6.0,34.0,4.476e-11,5.462e-11,4.969e-11,25.0,1
927,3.0,2.0,1.0,3.0,6.0,37.0,4.464e-11,5.477e-11,4.971e-11,25.0,1
928,3.0,2.0,1.0,3.0,6.0,40.0,4.465e-11,5.497e-11,4.981e-11,25.0,1
929,3.0,2.0,1.0,3.0,6.0,43.0,4.473e-11,5.524e-11,4.999e-11,25.0,1
930,3.0,2.0,1.0,3.0,6.0,46.0,4.489e-11,5.555e-11,5.022e-11,25.0,1
931,3.0,2.0,1.0,3.0,6.0,49.0,4.51e-11,5.588e-11,5.049e-11,25.0,1
932,3.0,2.0,1.0,3.0,8.0,31.0,4.432e-11,5.384e-11,4.908e-11,25.0,1
933,3.0,2.0,1.0,3.0,8.0,34.0,4.391e-11,5.374e-11,4.882e-11,25.0,1
934,3.0,2.0,1.0,3.0,8.0,37.0,4.366e-11,5.374e-11,4.87e-11,25.0,1
935,3.0,2.0,1.0,3.0,8.0,40.0,4.351e-11,5.38e-11,4.866e-11,25.0,1
936,3.0,2.0,1.0,3.0,8.0,43.0,4.347e-11,5.391e-11,4.869e-11,25.0,1
937,3.0,2.0,1.0,3.0,8.0,46.0,4.349e-11,5.408e-11,4.878e-11,25.0,1
938,3.0,2.0,1.0,3.0,8.0,49.0,4.357e-11,5.427e-11,4.892e-11,25.0,1
939,3.0,2.0,1.0,3.0,10.0,31.0,4.426e-11,5.382e-11,4.904e-11,25.0,1
940,3.0,2.0,1.0,3.0,10.0,34.0,4.374e-11,5.362e-11,4.868e-11,25.0,1
941,3.0,2.0,1.0,3.0,10.0,37.0,4.341e-11,5.352e-11,4.847e-11,25.0,1
942,3.0,2.0,1.0,3.0,10.0,40.0,4.319e-11,5.349e-11,4.834e-11,25.0,1
943,3.0,2.0,1.0,3.0,10.0,43.0,4.306e-11,5.352e-11,4.829e-11,25.0,1
944,3.0,2.0,1.0,3.0,10.0,46.0,4.301e-11,5.36e-11,4.83e-11,25.0,1
945,3.0,2.0,1.0,3.0,10.0,49.0,4.301e-11,5.37e-11,4.836e-11,25.0,1
946,3.0,2.0,2.0,1.0,6.0,31.0,5.095e-11,5.74e-11,5.418e-11,25.0,1
947,3.0,2.0,2.0,1.0,6.0,34.0,5.073e-11,5.747e-11,5.41e-11,25.0,1
948,3.0,2.0,2.0,1.0,6.0,37.0,5.066e-11,5.764e-11,5.415e-11,25.0,1
949,3.0,2.0,2.0,1.0,6.0,40.0,5.07e-11,5.787e-11,5.429e-11,25.0,1
950,3.0,2.0,2.0,1.0,6.0,43.0,5.082e-11,5.815e-11,5.449e-11,25.0,1
951,3.0,2.0,2.0,1.0,6.0,46.0,5.101e-11,5.847e-11,5.474e-11,25.0,1
952,3.0,2.0,2.0,1.0,6.0,49.0,5.125e-11,5.882e-11,5.503e-11,25.0,1
953,3.0,2.0,2.0,1.0,8.0,31.0,5.194e-11,5.808e-11,5.501e-11,25.0,1
954,3.0,2.0,2.0,1.0,8.0,34.0,5.159e-11,5.802e-11,5.48e-11,25.0,1
955,3.0,2.0,2.0,1.0,8.0,37.0,5.138e-11,5.804e-11,5.471e-11,25.0,1
956,3.0,2.0,2.0,1.0,8.0,40.0,5.129e-11,5.814e-11,5.472e-11,25.0,1
957,3.0,2.0,2.0,1.0,8.0,43.0,5.13e-11,5.829e-11,5.479e-11,25.0,1
958,3.0,2.0,2.0,1.0,8.0,46.0,5.137e-11,5.847e-11,5.492e-11,25.0,1
959,3.0,2.0,2.0,1.0,8.0,49.0,5.149e-11,5.869e-11,5.509e-11,25.0,1
960,3.0,2.0,2.0,1.0,10.0,31.0,5.357e-11,5.941e-11,5.649e-11,25.0,1
961,3.0,2.0,2.0,1.0,10.0,34.0,5.312e-11,5.925e-11,5.619e-11,25.0,1
962,3.0,2.0,2.0,1.0,10.0,37.0,5.283e-11,5.92e-11,5.601e-11,25.0,1
963,3.0,2.0,2.0,1.0,10.0,40.0,5.267e-11,5.921e-11,5.594e-11,25.0,1
964,3.0,2.0,2.0,1.0,10.0,43.0,5.259e-11,5.927e-11,5.593e-11,25.0,1
965,3.0,2.0,2.0,1.0,10.0,46.0,5.259e-11,5.939e-11,5.599e-11,25.0,1
966,3.0,2.0,2.0,1.0,10.0,49.0,5.264e-11,5.952e-11,5.608e-11,25.0,1
967,3.0,2.0,2.0,2.0,6.0,31.0,4.742e-11,5.5e-11,5.121e-11,25.0,1
968,3.0,2.0,2.0,2.0,6.0,34.0,4.716e-11,5.506e-11,5.111e-11,25.0,1
969,3.0,2.0,2.0,2.0,6.0,37.0,4.705e-11,5.521e-11,5.113e-11,25.0,1
970,3.0,2.0,2.0,2.0,6.0,40.0,4.707e-11,5.542e-11,5.125e-11,25.0,1
971,3.0,2.0,2.0,2.0,6.0,43.0,4.716e-11,5.57e-11,5.143e-11,25.0,1
972,3.0,2.0,2.0,2.0,6.0,46.0,4.733e-11,5.6e-11,5.167e-11,25.0,1
973,3.0,2.0,2.0,2.0,6.0,49.0,4.754e-11,5.634e-11,5.194e-11,25.0,1
974,3.0,2.0,2.0,2.0,8.0,31.0,4.712e-11,5.458e-11,5.085e-11,25.0,1
975,3.0,2.0,2.0,2.0,8.0,34.0,4.672e-11,5.449e-11,5.061e-11,25.0,1
976,3.0,2.0,2.0,2.0,8.0,37.0,4.648e-11,5.449e-11,5.048e-11,25.0,1
977,3.0,2.0,2.0,2.0,8.0,40.0,4.636e-11,5.456e-11,5.046e-11,25.0,1
978,3.0,2.0,2.0,2.0,8.0,43.0,4.632e-11,5.469e-11,5.05e-11,25.0,1
979,3.0,2.0,2.0,2.0,8.0,46.0,4.636e-11,5.486e-11,5.061e-11,25.0,1
980,3.0,2.0,2.0,2.0,8.0,49.0,4.645e-11,5.506e-11,5.075e-11,25.0,1
981,3.0,2.0,2.0,2.0,10.0,31.0,4.744e-11,5.482e-11,5.113e-11,25.0,1
982,3.0,2.0,2.0,2.0,10.0,34.0,4.696e-11,5.465e-11,5.081e-11,25.0,1
983,3.0,2.0,2.0,2.0,10.0,37.0,4.664e-11,5.456e-11,5.06e-11,25.0,1
984,3.0,2.0,2.0,2.0,10.0,40.0,4.643e-11,5.455e-11,5.049e-11,25.0,1
985,3.0,2.0,2.0,2.0,10.0,43.0,4.632e-11,5.459e-11,5.046e-11,25.0,1
986,3.0,2.0,2.0,2.0,10.0,46.0,4.629e-11,5.467e-11,5.048e-11,25.0,1
987,3.0,2.0,2.0,2.0,10.0,49.0,4.63e-11,5.479e-11,5.054e-11,25.0,1
988,3.0,2.0,2.0,3.0,6.0,31.0,4.677e-11,5.515e-11,5.096e-11,25.0,1
989,3.0,2.0,2.0,3.0,6.0,34.0,4.651e-11,5.52e-11,5.086e-11,25.0,1
990,3.0,2.0,2.0,3.0,6.0,37.0,4.639e-11,5.535e-11,5.087e-11,25.0,1
991,3.0,2.0,2.0,3.0,6.0,40.0,4.639e-11,5.557e-11,5.098e-11,25.0,1
992,3.0,2.0,2.0,3.0,6.0,43.0,4.648e-11,5.584e-11,5.116e-11,25.0,1
993,3.0,2.0,2.0,3.0,6.0,46.0,4.663e-11,5.614e-11,5.139e-11,25.0,1
994,3.0,2.0,2.0,3.0,6.0,49.0,4.684e-11,5.648e-11,5.166e-11,25.0,1
995,3.0,2.0,2.0,3.0,8.0,31.0,4.604e-11,5.435e-11,5.019e-11,25.0,1
996,3.0,2.0,2.0,3.0,8.0,34.0,4.562e-11,5.425e-11,4.994e-11,25.0,1
997,3.0,2.0,2.0,3.0,8.0,37.0,4.536e-11,5.425e-11,4.98e-11,25.0,1
998,3.0,2.0,2.0,3.0,8.0,40.0,4.523e-11,5.431e-11,4.977e-11,25.0,1
999,3.0,2.0,2.0,3.0,8.0,43.0,4.518e-11,5.444e-11,4.981e-11,25.0,1
1000,3.0,2.0,2.0,3.0,8.0,46.0,4.521e-11,5.46e-11,4.99e-11,25.0,1
1001,3.0,2.0,2.0,3.0,8.0,49.0,4.528e-11,5.48e-11,5.004e-11,25.0,1
1002,3.0,2.0,2.0,3.0,10.0,31.0,4.593e-11,5.424e-11,5.009e-11,25.0,1
1003,3.0,2.0,2.0,3.0,10.0,34.0,4.543e-11,5.404e-11,4.974e-11,25.0,1
1004,3.0,2.0,2.0,3.0,10.0,37.0,4.51e-11,5.395e-11,4.953e-11,25.0,1
1005,3.0,2.0,2.0,3.0,10.0,40.0,4.488e-11,5.393e-11,4.94e-11,25.0,1
1006,3.0,2.0,2.0,3.0,10.0,43.0,4.475e-11,5.396e-11,4.936e-11,25.0,1
1007,3.0,2.0,2.0,3.0,10.0,46.0,4.469e-11,5.404e-11,4.936e-11,25.0,1
1008,3.0,2.0,2.0,3.0,10.0,49.0,4.47e-11,5.415e-11,4.942e-11,25.0,1
1009,3.0,3.0,1.0,1.0,6.0,31.0,5.042e-11,5.575e-11,5.308e-11,25.0,1
1010,3.0,3.0,1.0,1.0,6.0,34.0,5.02e-11,5.582e-11,5.301e-11,25.0,1
1011,3.0,3.0,1.0,1.0,6.0,37.0,5.012e-11,5.599e-11,5.305e-11,25.0,1
1012,3.0,3.0,1.0,1.0,6.0,40.0,5.016e-11,5.621e-11,5.319e-11,25.0,1
1013,3.0,3.0,1.0,1.0,6.0,43.0,5.029e-11,5.649e-11,5.339e-11,25.0,1
1014,3.0,3.0,1.0,1.0,6.0,46.0,5.047e-11,5.68e-11,5.364e-11,25.0,1
1015,3.0,3.0,1.0,1.0,6.0,49.0,5.071e-11,5.716e-11,5.393e-11,25.0,1
1016,3.0,3.0,1.0,1.0,8.0,31.0,5.14e-11,5.645e-11,5.393e-11,25.0,1
1017,3.0,3.0,1.0,1.0,8.0,34.0,5.104e-11,5.64e-11,5.372e-11,25.0,1
1018,3.0,3.0,1.0,1.0,8.0,37.0,5.084e-11,5.642e-11,5.363e-11,25.0,1
1019,3.0,3.0,1.0,1.0,8.0,40.0,5.075e-11,5.652e-11,5.363e-11,25.0,1
1020,3.0,3.0,1.0,1.0,8.0,43.0,5.075e-11,5.666e-11,5.371e-11,25.0,1
1021,3.0,3.0,1.0,1.0,8.0,46.0,5.082e-11,5.684e-11,5.383e-11,25.0,1
1022,3.0,3.0,1.0,1.0,8.0,49.0,5.094e-11,5.706e-11,5.4e-11,25.0,1
1023,3.0,3.0,1.0,1.0,10.0,31.0,5.302e-11,5.781e-11,5.542e-11,25.0,1
1024,3.0,3.0,1.0,1.0,10.0,34.0,5.257e-11,5.765e-11,5.511e-11,25.0,1
1025,3.0,3.0,1.0,1.0,10.0,37.0,5.228e-11,5.759e-11,5.494e-11,25.0,1
1026,3.0,3.0,1.0,1.0,10.0,40.0,5.212e-11,5.76e-11,5.486e-11,25.0,1
1027,3.0,3.0,1.0,1.0,10.0,43.0,5.205e-11,5.767e-11,5.486e-11,25.0,1
1028,3.0,3.0,1.0,1.0,10.0,46.0,5.204e-11,5.778e-11,5.491e-11,25.0,1
1029,3.0,3.0,1.0,1.0,10.0,49.0,5.209e-11,5.792e-11,5.501e-11,25.0,1
1030,3.0,3.0,1.0,2.0,6.0,31.0,4.736e-11,5.482e-11,5.109e-11,25.0,1
1031,3.0,3.0,1.0,2.0,6.0,34.0,4.71e-11,5.487e-11,5.099e-11,25.0,1
1032,3.0,3.0,1.0,2.0,6.0,37.0,4.7e-11,5.502e-11,5.101e-11,25.0,1
1033,3.0,3.0,1.0,2.0,6.0,40.0,4.701e-11,5.524e-11,5.112e-11,25.0,1
1034,3.0,3.0,1.0,2.0,6.0,43.0,4.71e-11,5.551e-11,5.13e-11,25.0,1
1035,3.0,3.0,1.0,2.0,6.0,46.0,4.727e-11,5.581e-11,5.154e-11,25.0,1
1036,3.0,3.0,1.0,2.0,6.0,49.0,4.748e-11,5.614e-11,5.181e-11,25.0,1
1037,3.0,3.0,1.0,2.0,8.0,31.0,4.708e-11,5.45e-11,5.079e-11,25.0,1
1038,3.0,3.0,1.0,2.0,8.0,34.0,4.668e-11,5.441e-11,5.054e-11,25.0,1
1039,3.0,3.0,1.0,2.0,8.0,37.0,4.643e-11,5.44e-11,5.042e-11,25.0,1
1040,3.0,3.0,1.0,2.0,8.0,40.0,4.631e-11,5.447e-11,5.039e-11,25.0,1
1041,3.0,3.0,1.0,2.0,8.0,43.0,4.627e-11,5.459e-11,5.043e-11,25.0,1
1042,3.0,3.0,1.0,2.0,8.0,46.0,4.631e-11,5.476e-11,5.054e-11,25.0,1
