index,xinvpa0_size,xnand2_size,xnor3_size,buffer_0_size,buffer_1_size,buffer_2_size,tplh,tphl,tp,temper,alter#
785,5.0,3.0,1.0,3.0,13.0,48.0,5.985e-11,6.873e-11,6.429e-11,25.0,1
786,5.0,3.0,1.0,3.0,13.0,51.0,5.981e-11,6.878e-11,6.429e-11,25.0,1
787,5.0,3.0,1.0,3.0,13.0,54.0,5.981e-11,6.885e-11,6.433e-11,25.0,1
788,5.0,3.0,1.0,3.0,13.0,57.0,5.985e-11,6.894e-11,6.44e-11,25.0,1
789,5.0,3.0,1.0,3.0,13.0,60.0,5.99e-11,6.906e-11,6.448e-11,25.0,1
790,5.0,3.0,1.0,3.0,13.0,63.0,5.999e-11,6.919e-11,6.459e-11,25.0,1
791,5.0,3.0,1.0,3.0,13.0,66.0,6.008e-11,6.932e-11,6.47e-11,25.0,1
792,5.0,3.0,1.0,3.0,15.0,48.0,6.012e-11,6.905e-11,6.459e-11,25.0,1
793,5.0,3.0,1.0,3.0,15.0,51.0,6.005e-11,6.907e-11,6.456e-11,25.0,1
794,5.0,3.0,1.0,3.0,15.0,54.0,6.003e-11,6.91e-11,6.457e-11,25.0,1
795,5.0,3.0,1.0,3.0,15.0,57.0,6.004e-11,6.917e-11,6.46e-11,25.0,1
796,5.0,3.0,1.0,3.0,15.0,60.0,6.006e-11,6.925e-11,6.466e-11,25.0,1
797,5.0,3.0,1.0,3.0,15.0,63.0,6.011e-11,6.935e-11,6.473e-11,25.0,1
798,5.0,3.0,1.0,3.0,15.0,66.0,6.019e-11,6.945e-11,6.482e-11,25.0,1
799,5.0,3.0,1.0,4.0,11.0,48.0,5.969e-11,7.038e-11,6.503e-11,25.0,1
800,5.0,3.0,1.0,4.0,11.0,51.0,5.969e-11,7.047e-11,6.508e-11,25.0,1
801,5.0,3.0,1.0,4.0,11.0,54.0,5.972e-11,7.058e-11,6.515e-11,25.0,1
802,5.0,3.0,1.0,4.0,11.0,57.0,5.98e-11,7.073e-11,6.526e-11,25.0,1
803,5.0,3.0,1.0,4.0,11.0,60.0,5.989e-11,7.088e-11,6.538e-11,25.0,1
804,5.0,3.0,1.0,4.0,11.0,63.0,6.001e-11,7.106e-11,6.553e-11,25.0,1
805,5.0,3.0,1.0,4.0,11.0,66.0,6.013e-11,7.124e-11,6.569e-11,25.0,1
806,5.0,3.0,1.0,4.0,13.0,48.0,5.957e-11,7.03e-11,6.493e-11,25.0,1
807,5.0,3.0,1.0,4.0,13.0,51.0,5.953e-11,7.034e-11,6.493e-11,25.0,1
808,5.0,3.0,1.0,4.0,13.0,54.0,5.952e-11,7.041e-11,6.496e-11,25.0,1
809,5.0,3.0,1.0,4.0,13.0,57.0,5.955e-11,7.05e-11,6.502e-11,25.0,1
810,5.0,3.0,1.0,4.0,13.0,60.0,5.96e-11,7.062e-11,6.511e-11,25.0,1
811,5.0,3.0,1.0,4.0,13.0,63.0,5.967e-11,7.073e-11,6.52e-11,25.0,1
812,5.0,3.0,1.0,4.0,13.0,66.0,5.976e-11,7.087e-11,6.532e-11,25.0,1
813,5.0,3.0,1.0,4.0,15.0,48.0,5.965e-11,7.044e-11,6.505e-11,25.0,1
814,5.0,3.0,1.0,4.0,15.0,51.0,5.957e-11,7.045e-11,6.501e-11,25.0,1
815,5.0,3.0,1.0,4.0,15.0,54.0,5.954e-11,7.048e-11,6.501e-11,25.0,1
816,5.0,3.0,1.0,4.0,15.0,57.0,5.953e-11,7.054e-11,6.504e-11,25.0,1
817,5.0,3.0,1.0,4.0,15.0,60.0,5.955e-11,7.062e-11,6.509e-11,25.0,1
818,5.0,3.0,1.0,4.0,15.0,63.0,5.96e-11,7.071e-11,6.516e-11,25.0,1
819,5.0,3.0,1.0,4.0,15.0,66.0,5.966e-11,7.081e-11,6.523e-11,25.0,1
820,5.0,3.0,2.0,2.0,11.0,48.0,8.149e-11,8.738e-11,8.443e-11,25.0,1
821,5.0,3.0,2.0,2.0,11.0,51.0,8.151e-11,8.749e-11,8.45e-11,25.0,1
822,5.0,3.0,2.0,2.0,11.0,54.0,8.156e-11,8.762e-11,8.459e-11,25.0,1
823,5.0,3.0,2.0,2.0,11.0,57.0,8.165e-11,8.775e-11,8.47e-11,25.0,1
824,5.0,3.0,2.0,2.0,11.0,60.0,8.176e-11,8.793e-11,8.485e-11,25.0,1
825,5.0,3.0,2.0,2.0,11.0,63.0,8.189e-11,8.812e-11,8.5e-11,25.0,1
826,5.0,3.0,2.0,2.0,11.0,66.0,8.205e-11,8.83e-11,8.518e-11,25.0,1
827,5.0,3.0,2.0,2.0,13.0,48.0,8.196e-11,8.775e-11,8.486e-11,25.0,1
828,5.0,3.0,2.0,2.0,13.0,51.0,8.194e-11,8.781e-11,8.488e-11,25.0,1
829,5.0,3.0,2.0,2.0,13.0,54.0,8.196e-11,8.79e-11,8.493e-11,25.0,1
830,5.0,3.0,2.0,2.0,13.0,57.0,8.202e-11,8.8e-11,8.501e-11,25.0,1
831,5.0,3.0,2.0,2.0,13.0,60.0,8.209e-11,8.814e-11,8.512e-11,25.0,1
832,5.0,3.0,2.0,2.0,13.0,63.0,8.218e-11,8.827e-11,8.522e-11,25.0,1
833,5.0,3.0,2.0,2.0,13.0,66.0,8.229e-11,8.843e-11,8.536e-11,25.0,1
834,5.0,3.0,2.0,2.0,15.0,48.0,8.266e-11,8.834e-11,8.55e-11,25.0,1
835,5.0,3.0,2.0,2.0,15.0,51.0,8.261e-11,8.837e-11,8.549e-11,25.0,1
836,5.0,3.0,2.0,2.0,15.0,54.0,8.26e-11,8.842e-11,8.551e-11,25.0,1
837,5.0,3.0,2.0,2.0,15.0,57.0,8.261e-11,8.848e-11,8.555e-11,25.0,1
838,5.0,3.0,2.0,2.0,15.0,60.0,8.266e-11,8.859e-11,8.563e-11,25.0,1
839,5.0,3.0,2.0,2.0,15.0,63.0,8.273e-11,8.869e-11,8.571e-11,25.0,1
840,5.0,3.0,2.0,2.0,15.0,66.0,8.281e-11,8.882e-11,8.581e-11,25.0,1
841,5.0,3.0,2.0,3.0,11.0,48.0,7.969e-11,8.644e-11,8.307e-11,25.0,1
842,5.0,3.0,2.0,3.0,11.0,51.0,7.97e-11,8.655e-11,8.313e-11,25.0,1
843,5.0,3.0,2.0,3.0,11.0,54.0,7.974e-11,8.666e-11,8.32e-11,25.0,1
844,5.0,3.0,2.0,3.0,11.0,57.0,7.982e-11,8.681e-11,8.331e-11,25.0,1
845,5.0,3.0,2.0,3.0,11.0,60.0,7.992e-11,8.698e-11,8.345e-11,25.0,1
846,5.0,3.0,2.0,3.0,11.0,63.0,8.004e-11,8.716e-11,8.36e-11,25.0,1
847,5.0,3.0,2.0,3.0,11.0,66.0,8.018e-11,8.734e-11,8.376e-11,25.0,1
848,5.0,3.0,2.0,3.0,13.0,48.0,7.975e-11,8.649e-11,8.312e-11,25.0,1
849,5.0,3.0,2.0,3.0,13.0,51.0,7.972e-11,8.653e-11,8.312e-11,25.0,1
850,5.0,3.0,2.0,3.0,13.0,54.0,7.972e-11,8.661e-11,8.316e-11,25.0,1
851,5.0,3.0,2.0,3.0,13.0,57.0,7.976e-11,8.671e-11,8.323e-11,25.0,1
852,5.0,3.0,2.0,3.0,13.0,60.0,7.982e-11,8.682e-11,8.332e-11,25.0,1
853,5.0,3.0,2.0,3.0,13.0,63.0,7.99e-11,8.695e-11,8.342e-11,25.0,1
854,5.0,3.0,2.0,3.0,13.0,66.0,7.999e-11,8.71e-11,8.355e-11,25.0,1
855,5.0,3.0,2.0,3.0,15.0,48.0,8.001e-11,8.672e-11,8.337e-11,25.0,1
856,5.0,3.0,2.0,3.0,15.0,51.0,7.995e-11,8.674e-11,8.335e-11,25.0,1
857,5.0,3.0,2.0,3.0,15.0,54.0,7.992e-11,8.679e-11,8.336e-11,25.0,1
858,5.0,3.0,2.0,3.0,15.0,57.0,7.992e-11,8.685e-11,8.339e-11,25.0,1
859,5.0,3.0,2.0,3.0,15.0,60.0,7.996e-11,8.693e-11,8.344e-11,25.0,1
860,5.0,3.0,2.0,3.0,15.0,63.0,8.001e-11,8.704e-11,8.352e-11,25.0,1
861,5.0,3.0,2.0,3.0,15.0,66.0,8.008e-11,8.715e-11,8.361e-11,25.0,1
862,5.0,3.0,2.0,4.0,11.0,48.0,7.917e-11,8.667e-11,8.292e-11,25.0,1
863,5.0,3.0,2.0,4.0,11.0,51.0,7.917e-11,8.677e-11,8.297e-11,25.0,1
864,5.0,3.0,2.0,4.0,11.0,54.0,7.92e-11,8.687e-11,8.304e-11,25.0,1
865,5.0,3.0,2.0,4.0,11.0,57.0,7.928e-11,8.702e-11,8.315e-11,25.0,1
866,5.0,3.0,2.0,4.0,11.0,60.0,7.937e-11,8.718e-11,8.328e-11,25.0,1
867,5.0,3.0,2.0,4.0,11.0,63.0,7.949e-11,8.735e-11,8.342e-11,25.0,1
868,5.0,3.0,2.0,4.0,11.0,66.0,7.962e-11,8.755e-11,8.358e-11,25.0,1
869,5.0,3.0,2.0,4.0,13.0,48.0,7.902e-11,8.652e-11,8.277e-11,25.0,1
870,5.0,3.0,2.0,4.0,13.0,51.0,7.897e-11,8.657e-11,8.277e-11,25.0,1
871,5.0,3.0,2.0,4.0,13.0,54.0,7.897e-11,8.665e-11,8.281e-11,25.0,1
872,5.0,3.0,2.0,4.0,13.0,57.0,7.9e-11,8.673e-11,8.286e-11,25.0,1
873,5.0,3.0,2.0,4.0,13.0,60.0,7.905e-11,8.685e-11,8.295e-11,25.0,1
874,5.0,3.0,2.0,4.0,13.0,63.0,7.912e-11,8.698e-11,8.305e-11,25.0,1
875,5.0,3.0,2.0,4.0,13.0,66.0,7.922e-11,8.71e-11,8.316e-11,25.0,1
876,5.0,3.0,2.0,4.0,15.0,48.0,7.908e-11,8.66e-11,8.284e-11,25.0,1
877,5.0,3.0,2.0,4.0,15.0,51.0,7.9e-11,8.66e-11,8.28e-11,25.0,1
878,5.0,3.0,2.0,4.0,15.0,54.0,7.896e-11,8.664e-11,8.28e-11,25.0,1
879,5.0,3.0,2.0,4.0,15.0,57.0,7.896e-11,8.67e-11,8.283e-11,25.0,1
880,5.0,3.0,2.0,4.0,15.0,60.0,7.898e-11,8.678e-11,8.288e-11,25.0,1
881,5.0,3.0,2.0,4.0,15.0,63.0,7.903e-11,8.688e-11,8.295e-11,25.0,1
882,5.0,3.0,2.0,4.0,15.0,66.0,7.909e-11,8.698e-11,8.303e-11,25.0,1
883,5.0,4.0,1.0,2.0,11.0,48.0,6.109e-11,6.802e-11,6.455e-11,25.0,1
884,5.0,4.0,1.0,2.0,11.0,51.0,6.111e-11,6.813e-11,6.462e-11,25.0,1
885,5.0,4.0,1.0,2.0,11.0,54.0,6.116e-11,6.825e-11,6.471e-11,25.0,1
886,5.0,4.0,1.0,2.0,11.0,57.0,6.125e-11,6.839e-11,6.482e-11,25.0,1
887,5.0,4.0,1.0,2.0,11.0,60.0,6.137e-11,6.857e-11,6.497e-11,25.0,1
888,5.0,4.0,1.0,2.0,11.0,63.0,6.15e-11,6.875e-11,6.513e-11,25.0,1
889,5.0,4.0,1.0,2.0,11.0,66.0,6.164e-11,6.894e-11,6.529e-11,25.0,1
890,5.0,4.0,1.0,2.0,13.0,48.0,6.158e-11,6.846e-11,6.502e-11,25.0,1
891,5.0,4.0,1.0,2.0,13.0,51.0,6.156e-11,6.852e-11,6.504e-11,25.0,1
892,5.0,4.0,1.0,2.0,13.0,54.0,6.157e-11,6.861e-11,6.509e-11,25.0,1
893,5.0,4.0,1.0,2.0,13.0,57.0,6.163e-11,6.871e-11,6.517e-11,25.0,1
894,5.0,4.0,1.0,2.0,13.0,60.0,6.17e-11,6.884e-11,6.527e-11,25.0,1
895,5.0,4.0,1.0,2.0,13.0,63.0,6.179e-11,6.898e-11,6.539e-11,25.0,1
896,5.0,4.0,1.0,2.0,13.0,66.0,6.19e-11,6.912e-11,6.551e-11,25.0,1
897,5.0,4.0,1.0,2.0,15.0,48.0,6.228e-11,6.912e-11,6.57e-11,25.0,1
898,5.0,4.0,1.0,2.0,15.0,51.0,6.222e-11,6.914e-11,6.568e-11,25.0,1
899,5.0,4.0,1.0,2.0,15.0,54.0,6.221e-11,6.919e-11,6.57e-11,25.0,1
900,5.0,4.0,1.0,2.0,15.0,57.0,6.224e-11,6.927e-11,6.575e-11,25.0,1
901,5.0,4.0,1.0,2.0,15.0,60.0,6.228e-11,6.935e-11,6.581e-11,25.0,1
902,5.0,4.0,1.0,2.0,15.0,63.0,6.234e-11,6.946e-11,6.59e-11,25.0,1
903,5.0,4.0,1.0,2.0,15.0,66.0,6.243e-11,6.957e-11,6.6e-11,25.0,1
904,5.0,4.0,1.0,3.0,11.0,48.0,5.977e-11,6.86e-11,6.419e-11,25.0,1
905,5.0,4.0,1.0,3.0,11.0,51.0,5.978e-11,6.87e-11,6.424e-11,25.0,1
906,5.0,4.0,1.0,3.0,11.0,54.0,5.983e-11,6.882e-11,6.432e-11,25.0,1
907,5.0,4.0,1.0,3.0,11.0,57.0,5.99e-11,6.896e-11,6.443e-11,25.0,1
908,5.0,4.0,1.0,3.0,11.0,60.0,5.999e-11,6.911e-11,6.455e-11,25.0,1
909,5.0,4.0,1.0,3.0,11.0,63.0,6.012e-11,6.93e-11,6.471e-11,25.0,1
910,5.0,4.0,1.0,3.0,11.0,66.0,6.025e-11,6.947e-11,6.486e-11,25.0,1
911,5.0,4.0,1.0,3.0,13.0,48.0,5.985e-11,6.872e-11,6.429e-11,25.0,1
912,5.0,4.0,1.0,3.0,13.0,51.0,5.982e-11,6.876e-11,6.429e-11,25.0,1
913,5.0,4.0,1.0,3.0,13.0,54.0,5.982e-11,6.883e-11,6.433e-11,25.0,1
914,5.0,4.0,1.0,3.0,13.0,57.0,5.986e-11,6.894e-11,6.44e-11,25.0,1
915,5.0,4.0,1.0,3.0,13.0,60.0,5.991e-11,6.905e-11,6.448e-11,25.0,1
916,5.0,4.0,1.0,3.0,13.0,63.0,5.999e-11,6.917e-11,6.458e-11,25.0,1
917,5.0,4.0,1.0,3.0,13.0,66.0,6.009e-11,6.931e-11,6.47e-11,25.0,1
918,5.0,4.0,1.0,3.0,15.0,48.0,6.013e-11,6.903e-11,6.458e-11,25.0,1
919,5.0,4.0,1.0,3.0,15.0,51.0,6.006e-11,6.906e-11,6.456e-11,25.0,1
920,5.0,4.0,1.0,3.0,15.0,54.0,6.004e-11,6.909e-11,6.456e-11,25.0,1
921,5.0,4.0,1.0,3.0,15.0,57.0,6.004e-11,6.915e-11,6.459e-11,25.0,1
922,5.0,4.0,1.0,3.0,15.0,60.0,6.007e-11,6.924e-11,6.465e-11,25.0,1
923,5.0,4.0,1.0,3.0,15.0,63.0,6.012e-11,6.933e-11,6.473e-11,25.0,1
924,5.0,4.0,1.0,3.0,15.0,66.0,6.019e-11,6.944e-11,6.482e-11,25.0,1
925,5.0,4.0,1.0,4.0,11.0,48.0,5.969e-11,7.036e-11,6.503e-11,25.0,1
926,5.0,4.0,1.0,4.0,11.0,51.0,5.969e-11,7.046e-11,6.508e-11,25.0,1
927,5.0,4.0,1.0,4.0,11.0,54.0,5.973e-11,7.056e-11,6.515e-11,25.0,1
928,5.0,4.0,1.0,4.0,11.0,57.0,5.981e-11,7.071e-11,6.526e-11,25.0,1
929,5.0,4.0,1.0,4.0,11.0,60.0,5.99e-11,7.087e-11,6.538e-11,25.0,1
930,5.0,4.0,1.0,4.0,11.0,63.0,6.001e-11,7.104e-11,6.552e-11,25.0,1
931,5.0,4.0,1.0,4.0,11.0,66.0,6.015e-11,7.122e-11,6.569e-11,25.0,1
932,5.0,4.0,1.0,4.0,13.0,48.0,5.957e-11,7.028e-11,6.493e-11,25.0,1
933,5.0,4.0,1.0,4.0,13.0,51.0,5.953e-11,7.032e-11,6.493e-11,25.0,1
934,5.0,4.0,1.0,4.0,13.0,54.0,5.952e-11,7.039e-11,6.496e-11,25.0,1
935,5.0,4.0,1.0,4.0,13.0,57.0,5.955e-11,7.048e-11,6.502e-11,25.0,1
936,5.0,4.0,1.0,4.0,13.0,60.0,5.961e-11,7.059e-11,6.51e-11,25.0,1
937,5.0,4.0,1.0,4.0,13.0,63.0,5.968e-11,7.073e-11,6.52e-11,25.0,1
938,5.0,4.0,1.0,4.0,13.0,66.0,5.977e-11,7.085e-11,6.531e-11,25.0,1
939,5.0,4.0,1.0,4.0,15.0,48.0,5.966e-11,7.043e-11,6.504e-11,25.0,1
940,5.0,4.0,1.0,4.0,15.0,51.0,5.958e-11,7.043e-11,6.501e-11,25.0,1
941,5.0,4.0,1.0,4.0,15.0,54.0,5.955e-11,7.046e-11,6.5e-11,25.0,1
942,5.0,4.0,1.0,4.0,15.0,57.0,5.954e-11,7.052e-11,6.503e-11,25.0,1
943,5.0,4.0,1.0,4.0,15.0,60.0,5.956e-11,7.06e-11,6.508e-11,25.0,1
944,5.0,4.0,1.0,4.0,15.0,63.0,5.961e-11,7.069e-11,6.515e-11,25.0,1
945,5.0,4.0,1.0,4.0,15.0,66.0,5.967e-11,7.079e-11,6.523e-11,25.0,1
946,5.0,4.0,2.0,2.0,11.0,48.0,8.15e-11,8.738e-11,8.444e-11,25.0,1
947,5.0,4.0,2.0,2.0,11.0,51.0,8.152e-11,8.748e-11,8.45e-11,25.0,1
948,5.0,4.0,2.0,2.0,11.0,54.0,8.158e-11,8.762e-11,8.46e-11,25.0,1
949,5.0,4.0,2.0,2.0,11.0,57.0,8.167e-11,8.776e-11,8.471e-11,25.0,1
950,5.0,4.0,2.0,2.0,11.0,60.0,8.178e-11,8.794e-11,8.486e-11,25.0,1
951,5.0,4.0,2.0,2.0,11.0,63.0,8.191e-11,8.811e-11,8.501e-11,25.0,1
952,5.0,4.0,2.0,2.0,11.0,66.0,8.206e-11,8.831e-11,8.518e-11,25.0,1
953,5.0,4.0,2.0,2.0,13.0,48.0,8.198e-11,8.775e-11,8.487e-11,25.0,1
954,5.0,4.0,2.0,2.0,13.0,51.0,8.196e-11,8.782e-11,8.489e-11,25.0,1
955,5.0,4.0,2.0,2.0,13.0,54.0,8.198e-11,8.791e-11,8.495e-11,25.0,1
956,5.0,4.0,2.0,2.0,13.0,57.0,8.203e-11,8.801e-11,8.502e-11,25.0,1
957,5.0,4.0,2.0,2.0,13.0,60.0,8.21e-11,8.813e-11,8.512e-11,25.0,1
958,5.0,4.0,2.0,2.0,13.0,63.0,8.219e-11,8.828e-11,8.524e-11,25.0,1
959,5.0,4.0,2.0,2.0,13.0,66.0,8.231e-11,8.843e-11,8.537e-11,25.0,1
960,5.0,4.0,2.0,2.0,15.0,48.0,8.267e-11,8.833e-11,8.55e-11,25.0,1
961,5.0,4.0,2.0,2.0,15.0,51.0,8.262e-11,8.837e-11,8.549e-11,25.0,1
962,5.0,4.0,2.0,2.0,15.0,54.0,8.261e-11,8.843e-11,8.552e-11,25.0,1
963,5.0,4.0,2.0,2.0,15.0,57.0,8.263e-11,8.849e-11,8.556e-11,25.0,1
964,5.0,4.0,2.0,2.0,15.0,60.0,8.267e-11,8.859e-11,8.563e-11,25.0,1
965,5.0,4.0,2.0,2.0,15.0,63.0,8.274e-11,8.87e-11,8.572e-11,25.0,1
966,5.0,4.0,2.0,2.0,15.0,66.0,8.282e-11,8.882e-11,8.582e-11,25.0,1
967,5.0,4.0,2.0,3.0,11.0,48.0,7.971e-11,8.644e-11,8.308e-11,25.0,1
968,5.0,4.0,2.0,3.0,11.0,51.0,7.971e-11,8.655e-11,8.313e-11,25.0,1
969,5.0,4.0,2.0,3.0,11.0,54.0,7.976e-11,8.667e-11,8.321e-11,25.0,1
970,5.0,4.0,2.0,3.0,11.0,57.0,7.984e-11,8.681e-11,8.333e-11,25.0,1
971,5.0,4.0,2.0,3.0,11.0,60.0,7.993e-11,8.698e-11,8.345e-11,25.0,1
972,5.0,4.0,2.0,3.0,11.0,63.0,8.006e-11,8.716e-11,8.361e-11,25.0,1
973,5.0,4.0,2.0,3.0,11.0,66.0,8.02e-11,8.734e-11,8.377e-11,25.0,1
974,5.0,4.0,2.0,3.0,13.0,48.0,7.976e-11,8.648e-11,8.312e-11,25.0,1
975,5.0,4.0,2.0,3.0,13.0,51.0,7.973e-11,8.654e-11,8.313e-11,25.0,1
976,5.0,4.0,2.0,3.0,13.0,54.0,7.974e-11,8.661e-11,8.317e-11,25.0,1
977,5.0,4.0,2.0,3.0,13.0,57.0,7.977e-11,8.671e-11,8.324e-11,25.0,1
978,5.0,4.0,2.0,3.0,13.0,60.0,7.983e-11,8.682e-11,8.332e-11,25.0,1
979,5.0,4.0,2.0,3.0,13.0,63.0,7.991e-11,8.695e-11,8.343e-11,25.0,1
980,5.0,4.0,2.0,3.0,13.0,66.0,8.001e-11,8.71e-11,8.355e-11,25.0,1
981,5.0,4.0,2.0,3.0,15.0,48.0,8.003e-11,8.672e-11,8.337e-11,25.0,1
982,5.0,4.0,2.0,3.0,15.0,51.0,7.996e-11,8.674e-11,8.335e-11,25.0,1
983,5.0,4.0,2.0,3.0,15.0,54.0,7.994e-11,8.678e-11,8.336e-11,25.0,1
984,5.0,4.0,2.0,3.0,15.0,57.0,7.994e-11,8.685e-11,8.34e-11,25.0,1
985,5.0,4.0,2.0,3.0,15.0,60.0,7.997e-11,8.693e-11,8.345e-11,25.0,1
986,5.0,4.0,2.0,3.0,15.0,63.0,8.002e-11,8.704e-11,8.353e-11,25.0,1
987,5.0,4.0,2.0,3.0,15.0,66.0,8.01e-11,8.715e-11,8.362e-11,25.0,1
988,5.0,4.0,2.0,4.0,11.0,48.0,7.918e-11,8.665e-11,8.292e-11,25.0,1
989,5.0,4.0,2.0,4.0,11.0,51.0,7.918e-11,8.674e-11,8.296e-11,25.0,1
990,5.0,4.0,2.0,4.0,11.0,54.0,7.922e-11,8.688e-11,8.305e-11,25.0,1
991,5.0,4.0,2.0,4.0,11.0,57.0,7.929e-11,8.701e-11,8.315e-11,25.0,1
992,5.0,4.0,2.0,4.0,11.0,60.0,7.938e-11,8.716e-11,8.327e-11,25.0,1
993,5.0,4.0,2.0,4.0,11.0,63.0,7.95e-11,8.734e-11,8.342e-11,25.0,1
994,5.0,4.0,2.0,4.0,11.0,66.0,7.963e-11,8.752e-11,8.358e-11,25.0,1
995,5.0,4.0,2.0,4.0,13.0,48.0,7.903e-11,8.651e-11,8.277e-11,25.0,1
996,5.0,4.0,2.0,4.0,13.0,51.0,7.899e-11,8.655e-11,8.277e-11,25.0,1
997,5.0,4.0,2.0,4.0,13.0,54.0,7.899e-11,8.663e-11,8.281e-11,25.0,1
998,5.0,4.0,2.0,4.0,13.0,57.0,7.901e-11,8.672e-11,8.287e-11,25.0,1
999,5.0,4.0,2.0,4.0,13.0,60.0,7.906e-11,8.683e-11,8.295e-11,25.0,1
1000,5.0,4.0,2.0,4.0,13.0,63.0,7.914e-11,8.697e-11,8.305e-11,25.0,1
1001,5.0,4.0,2.0,4.0,13.0,66.0,7.923e-11,8.709e-11,8.316e-11,25.0,1
1002,5.0,4.0,2.0,4.0,15.0,48.0,7.909e-11,8.659e-11,8.284e-11,25.0,1
1003,5.0,4.0,2.0,4.0,15.0,51.0,7.901e-11,8.66e-11,8.281e-11,25.0,1
1004,5.0,4.0,2.0,4.0,15.0,54.0,7.898e-11,8.663e-11,8.28e-11,25.0,1
1005,5.0,4.0,2.0,4.0,15.0,57.0,7.897e-11,8.669e-11,8.283e-11,25.0,1
1006,5.0,4.0,2.0,4.0,15.0,60.0,7.9e-11,8.678e-11,8.289e-11,25.0,1
1007,5.0,4.0,2.0,4.0,15.0,63.0,7.904e-11,8.687e-11,8.295e-11,25.0,1
1008,5.0,4.0,2.0,4.0,15.0,66.0,7.91e-11,8.697e-11,8.304e-11,25.0,1
1009,5.0,5.0,1.0,2.0,11.0,48.0,6.109e-11,6.801e-11,6.455e-11,25.0,1
1010,5.0,5.0,1.0,2.0,11.0,51.0,6.111e-11,6.812e-11,6.462e-11,25.0,1
1011,5.0,5.0,1.0,2.0,11.0,54.0,6.117e-11,6.824e-11,6.471e-11,25.0,1
1012,5.0,5.0,1.0,2.0,11.0,57.0,6.126e-11,6.839e-11,6.483e-11,25.0,1
1013,5.0,5.0,1.0,2.0,11.0,60.0,6.137e-11,6.856e-11,6.497e-11,25.0,1
1014,5.0,5.0,1.0,2.0,11.0,63.0,6.15e-11,6.874e-11,6.512e-11,25.0,1
1015,5.0,5.0,1.0,2.0,11.0,66.0,6.165e-11,6.892e-11,6.529e-11,25.0,1
1016,5.0,5.0,1.0,2.0,13.0,48.0,6.158e-11,6.846e-11,6.502e-11,25.0,1
1017,5.0,5.0,1.0,2.0,13.0,51.0,6.156e-11,6.852e-11,6.504e-11,25.0,1
1018,5.0,5.0,1.0,2.0,13.0,54.0,6.158e-11,6.861e-11,6.509e-11,25.0,1
1019,5.0,5.0,1.0,2.0,13.0,57.0,6.163e-11,6.872e-11,6.517e-11,25.0,1
1020,5.0,5.0,1.0,2.0,13.0,60.0,6.171e-11,6.883e-11,6.527e-11,25.0,1
1021,5.0,5.0,1.0,2.0,13.0,63.0,6.18e-11,6.897e-11,6.538e-11,25.0,1
1022,5.0,5.0,1.0,2.0,13.0,66.0,6.191e-11,6.911e-11,6.551e-11,25.0,1
1023,5.0,5.0,1.0,2.0,15.0,48.0,6.228e-11,6.91e-11,6.569e-11,25.0,1
1024,5.0,5.0,1.0,2.0,15.0,51.0,6.223e-11,6.914e-11,6.568e-11,25.0,1
1025,5.0,5.0,1.0,2.0,15.0,54.0,6.222e-11,6.918e-11,6.57e-11,25.0,1
1026,5.0,5.0,1.0,2.0,15.0,57.0,6.224e-11,6.926e-11,6.575e-11,25.0,1
1027,5.0,5.0,1.0,2.0,15.0,60.0,6.228e-11,6.935e-11,6.582e-11,25.0,1
1028,5.0,5.0,1.0,2.0,15.0,63.0,6.235e-11,6.945e-11,6.59e-11,25.0,1
1029,5.0,5.0,1.0,2.0,15.0,66.0,6.243e-11,6.956e-11,6.6e-11,25.0,1
1030,5.0,5.0,1.0,3.0,11.0,48.0,5.978e-11,6.86e-11,6.419e-11,25.0,1
1031,5.0,5.0,1.0,3.0,11.0,51.0,5.978e-11,6.868e-11,6.423e-11,25.0,1
1032,5.0,5.0,1.0,3.0,11.0,54.0,5.983e-11,6.88e-11,6.431e-11,25.0,1
1033,5.0,5.0,1.0,3.0,11.0,57.0,5.99e-11,6.895e-11,6.443e-11,25.0,1
1034,5.0,5.0,1.0,3.0,11.0,60.0,6.001e-11,6.911e-11,6.456e-11,25.0,1
1035,5.0,5.0,1.0,3.0,11.0,63.0,6.012e-11,6.929e-11,6.47e-11,25.0,1
1036,5.0,5.0,1.0,3.0,11.0,66.0,6.026e-11,6.946e-11,6.486e-11,25.0,1
1037,5.0,5.0,1.0,3.0,13.0,48.0,5.986e-11,6.871e-11,6.428e-11,25.0,1
1038,5.0,5.0,1.0,3.0,13.0,51.0,5.982e-11,6.876e-11,6.429e-11,25.0,1
1039,5.0,5.0,1.0,3.0,13.0,54.0,5.982e-11,6.883e-11,6.433e-11,25.0,1
1040,5.0,5.0,1.0,3.0,13.0,57.0,5.986e-11,6.893e-11,6.439e-11,25.0,1
1041,5.0,5.0,1.0,3.0,13.0,60.0,5.992e-11,6.904e-11,6.448e-11,25.0,1
1042,5.0,5.0,1.0,3.0,13.0,63.0,6e-11,6.916e-11,6.458e-11,25.0,1
1043,5.0,5.0,1.0,3.0,13.0,66.0,6.01e-11,6.93e-11,6.47e-11,25.0,1
1044,5.0,5.0,1.0,3.0,15.0,48.0,6.013e-11,6.902e-11,6.458e-11,25.0,1
1045,5.0,5.0,1.0,3.0,15.0,51.0,6.007e-11,6.904e-11,6.455e-11,25.0,1
1046,5.0,5.0,1.0,3.0,15.0,54.0,6.004e-11,6.908e-11,6.456e-11,25.0,1
