index,sn_xinvpa0,sp_xinvpa0,sn_nand2,sp_nand2,sn_nor3,sp_nor3,sn_buffer_0,sp_buffer_0,sn_buffer_1,sp_buffer_1,sn_buffer_2,sp_buffer_2,sn_buffer_3,sp_buffer_3,sn_buffer_4,sp_buffer_4,tplh,tphl,tp,temper,alter#
1525,3.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,7.0,7.0,24.0,24.0,71.0,71.0,7.23e-11,5.622e-11,6.426e-11,25.0,1
1526,3.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,7.0,7.0,24.0,24.0,75.0,75.0,7.232e-11,5.628e-11,6.43e-11,25.0,1
1527,3.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,7.0,7.0,24.0,24.0,79.0,79.0,7.236e-11,5.636e-11,6.436e-11,25.0,1
1528,3.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,7.0,7.0,26.0,26.0,71.0,71.0,7.24e-11,5.626e-11,6.433e-11,25.0,1
1529,3.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,7.0,7.0,26.0,26.0,75.0,75.0,7.241e-11,5.63e-11,6.436e-11,25.0,1
1530,3.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,7.0,7.0,26.0,26.0,79.0,79.0,7.244e-11,5.637e-11,6.441e-11,25.0,1
1531,3.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,8.0,8.0,22.0,22.0,71.0,71.0,7.211e-11,5.62e-11,6.415e-11,25.0,1
1532,3.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,8.0,8.0,22.0,22.0,75.0,75.0,7.215e-11,5.628e-11,6.421e-11,25.0,1
1533,3.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,8.0,8.0,22.0,22.0,79.0,79.0,7.22e-11,5.637e-11,6.428e-11,25.0,1
1534,3.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,8.0,8.0,24.0,24.0,71.0,71.0,7.213e-11,5.615e-11,6.414e-11,25.0,1
1535,3.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,8.0,8.0,24.0,24.0,75.0,75.0,7.214e-11,5.621e-11,6.418e-11,25.0,1
1536,3.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,8.0,8.0,24.0,24.0,79.0,79.0,7.218e-11,5.629e-11,6.423e-11,25.0,1
1537,3.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,8.0,8.0,26.0,26.0,71.0,71.0,7.219e-11,5.615e-11,6.417e-11,25.0,1
1538,3.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,8.0,8.0,26.0,26.0,75.0,75.0,7.22e-11,5.62e-11,6.42e-11,25.0,1
1539,3.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,8.0,8.0,26.0,26.0,79.0,79.0,7.221e-11,5.626e-11,6.424e-11,25.0,1
1540,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,6.0,6.0,22.0,22.0,71.0,71.0,7.486e-11,5.934e-11,6.71e-11,25.0,1
1541,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,6.0,6.0,22.0,22.0,75.0,75.0,7.49e-11,5.942e-11,6.716e-11,25.0,1
1542,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,6.0,6.0,22.0,22.0,79.0,79.0,7.495e-11,5.952e-11,6.723e-11,25.0,1
1543,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,6.0,6.0,24.0,24.0,71.0,71.0,7.5e-11,5.943e-11,6.722e-11,25.0,1
1544,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,6.0,6.0,24.0,24.0,75.0,75.0,7.503e-11,5.95e-11,6.726e-11,25.0,1
1545,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,6.0,6.0,24.0,24.0,79.0,79.0,7.507e-11,5.957e-11,6.732e-11,25.0,1
1546,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,6.0,6.0,26.0,26.0,71.0,71.0,7.518e-11,5.957e-11,6.738e-11,25.0,1
1547,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,6.0,6.0,26.0,26.0,75.0,75.0,7.52e-11,5.961e-11,6.74e-11,25.0,1
1548,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,6.0,6.0,26.0,26.0,79.0,79.0,7.523e-11,5.968e-11,6.745e-11,25.0,1
1549,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,7.0,7.0,22.0,22.0,71.0,71.0,7.531e-11,6.001e-11,6.766e-11,25.0,1
1550,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,7.0,7.0,22.0,22.0,75.0,75.0,7.534e-11,6.009e-11,6.771e-11,25.0,1
1551,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,7.0,7.0,22.0,22.0,79.0,79.0,7.539e-11,6.018e-11,6.778e-11,25.0,1
1552,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,7.0,7.0,24.0,24.0,71.0,71.0,7.539e-11,6.005e-11,6.772e-11,25.0,1
1553,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,7.0,7.0,24.0,24.0,75.0,75.0,7.541e-11,6.011e-11,6.776e-11,25.0,1
1554,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,7.0,7.0,24.0,24.0,79.0,79.0,7.545e-11,6.018e-11,6.782e-11,25.0,1
1555,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,7.0,7.0,26.0,26.0,71.0,71.0,7.552e-11,6.013e-11,6.783e-11,25.0,1
1556,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,7.0,7.0,26.0,26.0,75.0,75.0,7.553e-11,6.018e-11,6.786e-11,25.0,1
1557,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,7.0,7.0,26.0,26.0,79.0,79.0,7.556e-11,6.024e-11,6.79e-11,25.0,1
1558,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,8.0,8.0,22.0,22.0,71.0,71.0,7.592e-11,6.083e-11,6.838e-11,25.0,1
1559,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,8.0,8.0,22.0,22.0,75.0,75.0,7.595e-11,6.091e-11,6.843e-11,25.0,1
1560,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,8.0,8.0,22.0,22.0,79.0,79.0,7.6e-11,6.1e-11,6.85e-11,25.0,1
1561,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,8.0,8.0,24.0,24.0,71.0,71.0,7.597e-11,6.083e-11,6.84e-11,25.0,1
1562,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,8.0,8.0,24.0,24.0,75.0,75.0,7.599e-11,6.089e-11,6.844e-11,25.0,1
1563,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,8.0,8.0,24.0,24.0,79.0,79.0,7.602e-11,6.096e-11,6.849e-11,25.0,1
1564,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,8.0,8.0,26.0,26.0,71.0,71.0,7.606e-11,6.088e-11,6.847e-11,25.0,1
1565,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,8.0,8.0,26.0,26.0,75.0,75.0,7.607e-11,6.093e-11,6.85e-11,25.0,1
1566,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,8.0,8.0,26.0,26.0,79.0,79.0,7.609e-11,6.099e-11,6.854e-11,25.0,1
1567,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,6.0,6.0,22.0,22.0,71.0,71.0,7.191e-11,5.581e-11,6.386e-11,25.0,1
1568,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,6.0,6.0,22.0,22.0,75.0,75.0,7.195e-11,5.589e-11,6.392e-11,25.0,1
1569,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,6.0,6.0,22.0,22.0,79.0,79.0,7.201e-11,5.599e-11,6.4e-11,25.0,1
1570,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,6.0,6.0,24.0,24.0,71.0,71.0,7.203e-11,5.586e-11,6.395e-11,25.0,1
1571,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,6.0,6.0,24.0,24.0,75.0,75.0,7.206e-11,5.593e-11,6.399e-11,25.0,1
1572,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,6.0,6.0,24.0,24.0,79.0,79.0,7.21e-11,5.601e-11,6.405e-11,25.0,1
1573,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,6.0,6.0,26.0,26.0,71.0,71.0,7.22e-11,5.596e-11,6.408e-11,25.0,1
1574,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,6.0,6.0,26.0,26.0,75.0,75.0,7.221e-11,5.601e-11,6.411e-11,25.0,1
1575,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,6.0,6.0,26.0,26.0,79.0,79.0,7.225e-11,5.608e-11,6.417e-11,25.0,1
1576,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,7.0,7.0,22.0,22.0,71.0,71.0,7.177e-11,5.583e-11,6.38e-11,25.0,1
1577,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,7.0,7.0,22.0,22.0,75.0,75.0,7.18e-11,5.591e-11,6.386e-11,25.0,1
1578,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,7.0,7.0,22.0,22.0,79.0,79.0,7.186e-11,5.601e-11,6.393e-11,25.0,1
1579,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,7.0,7.0,24.0,24.0,71.0,71.0,7.184e-11,5.583e-11,6.384e-11,25.0,1
1580,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,7.0,7.0,24.0,24.0,75.0,75.0,7.186e-11,5.59e-11,6.388e-11,25.0,1
1581,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,7.0,7.0,24.0,24.0,79.0,79.0,7.19e-11,5.597e-11,6.394e-11,25.0,1
1582,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,7.0,7.0,26.0,26.0,71.0,71.0,7.195e-11,5.589e-11,6.392e-11,25.0,1
1583,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,7.0,7.0,26.0,26.0,75.0,75.0,7.196e-11,5.594e-11,6.395e-11,25.0,1
1584,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,7.0,7.0,26.0,26.0,79.0,79.0,7.198e-11,5.6e-11,6.399e-11,25.0,1
1585,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,8.0,8.0,22.0,22.0,71.0,71.0,7.181e-11,5.6e-11,6.391e-11,25.0,1
1586,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,8.0,8.0,22.0,22.0,75.0,75.0,7.184e-11,5.608e-11,6.396e-11,25.0,1
1587,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,8.0,8.0,22.0,22.0,79.0,79.0,7.189e-11,5.617e-11,6.403e-11,25.0,1
1588,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,8.0,8.0,24.0,24.0,71.0,71.0,7.184e-11,5.597e-11,6.39e-11,25.0,1
1589,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,8.0,8.0,24.0,24.0,75.0,75.0,7.185e-11,5.603e-11,6.394e-11,25.0,1
1590,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,8.0,8.0,24.0,24.0,79.0,79.0,7.189e-11,5.611e-11,6.4e-11,25.0,1
1591,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,8.0,8.0,26.0,26.0,71.0,71.0,7.19e-11,5.599e-11,6.395e-11,25.0,1
1592,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,8.0,8.0,26.0,26.0,75.0,75.0,7.19e-11,5.604e-11,6.397e-11,25.0,1
1593,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,8.0,8.0,26.0,26.0,79.0,79.0,7.193e-11,5.61e-11,6.402e-11,25.0,1
1594,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,6.0,6.0,22.0,22.0,71.0,71.0,7.139e-11,5.51e-11,6.325e-11,25.0,1
1595,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,6.0,6.0,22.0,22.0,75.0,75.0,7.144e-11,5.518e-11,6.331e-11,25.0,1
1596,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,6.0,6.0,22.0,22.0,79.0,79.0,7.149e-11,5.528e-11,6.339e-11,25.0,1
1597,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,6.0,6.0,24.0,24.0,71.0,71.0,7.152e-11,5.514e-11,6.333e-11,25.0,1
1598,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,6.0,6.0,24.0,24.0,75.0,75.0,7.154e-11,5.521e-11,6.337e-11,25.0,1
1599,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,6.0,6.0,24.0,24.0,79.0,79.0,7.158e-11,5.529e-11,6.344e-11,25.0,1
1600,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,6.0,6.0,26.0,26.0,71.0,71.0,7.168e-11,5.523e-11,6.346e-11,25.0,1
1601,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,6.0,6.0,26.0,26.0,75.0,75.0,7.169e-11,5.529e-11,6.349e-11,25.0,1
1602,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,6.0,6.0,26.0,26.0,79.0,79.0,7.172e-11,5.535e-11,6.354e-11,25.0,1
1603,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,7.0,7.0,22.0,22.0,71.0,71.0,7.107e-11,5.491e-11,6.299e-11,25.0,1
1604,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,7.0,7.0,22.0,22.0,75.0,75.0,7.11e-11,5.499e-11,6.304e-11,25.0,1
1605,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,7.0,7.0,22.0,22.0,79.0,79.0,7.116e-11,5.508e-11,6.312e-11,25.0,1
1606,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,7.0,7.0,24.0,24.0,71.0,71.0,7.112e-11,5.49e-11,6.301e-11,25.0,1
1607,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,7.0,7.0,24.0,24.0,75.0,75.0,7.114e-11,5.496e-11,6.305e-11,25.0,1
1608,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,7.0,7.0,24.0,24.0,79.0,79.0,7.118e-11,5.504e-11,6.311e-11,25.0,1
1609,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,7.0,7.0,26.0,26.0,71.0,71.0,7.123e-11,5.494e-11,6.308e-11,25.0,1
1610,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,7.0,7.0,26.0,26.0,75.0,75.0,7.123e-11,5.499e-11,6.311e-11,25.0,1
1611,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,7.0,7.0,26.0,26.0,79.0,79.0,7.126e-11,5.506e-11,6.316e-11,25.0,1
1612,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,8.0,8.0,22.0,22.0,71.0,71.0,7.091e-11,5.487e-11,6.289e-11,25.0,1
1613,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,8.0,8.0,22.0,22.0,75.0,75.0,7.094e-11,5.495e-11,6.295e-11,25.0,1
1614,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,8.0,8.0,22.0,22.0,79.0,79.0,7.1e-11,5.504e-11,6.302e-11,25.0,1
1615,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,8.0,8.0,24.0,24.0,71.0,71.0,7.093e-11,5.482e-11,6.287e-11,25.0,1
1616,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,8.0,8.0,24.0,24.0,75.0,75.0,7.095e-11,5.488e-11,6.292e-11,25.0,1
1617,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,8.0,8.0,24.0,24.0,79.0,79.0,7.098e-11,5.496e-11,6.297e-11,25.0,1
1618,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,8.0,8.0,26.0,26.0,71.0,71.0,7.099e-11,5.483e-11,6.291e-11,25.0,1
1619,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,8.0,8.0,26.0,26.0,75.0,75.0,7.1e-11,5.488e-11,6.294e-11,25.0,1
1620,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,8.0,8.0,26.0,26.0,79.0,79.0,7.101e-11,5.494e-11,6.297e-11,25.0,1
1621,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,6.0,22.0,22.0,71.0,71.0,5.635e-11,5.259e-11,5.447e-11,25.0,1
1622,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,6.0,22.0,22.0,75.0,75.0,5.638e-11,5.266e-11,5.452e-11,25.0,1
1623,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,6.0,22.0,22.0,79.0,79.0,5.644e-11,5.276e-11,5.46e-11,25.0,1
1624,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,6.0,24.0,24.0,71.0,71.0,5.649e-11,5.267e-11,5.458e-11,25.0,1
1625,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,6.0,24.0,24.0,75.0,75.0,5.651e-11,5.274e-11,5.462e-11,25.0,1
1626,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,6.0,24.0,24.0,79.0,79.0,5.655e-11,5.281e-11,5.468e-11,25.0,1
1627,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,6.0,26.0,26.0,71.0,71.0,5.668e-11,5.281e-11,5.474e-11,25.0,1
1628,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,6.0,26.0,26.0,75.0,75.0,5.668e-11,5.286e-11,5.477e-11,25.0,1
1629,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,6.0,26.0,26.0,79.0,79.0,5.671e-11,5.292e-11,5.482e-11,25.0,1
1630,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,7.0,7.0,22.0,22.0,71.0,71.0,5.68e-11,5.325e-11,5.502e-11,25.0,1
1631,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,7.0,7.0,22.0,22.0,75.0,75.0,5.682e-11,5.333e-11,5.508e-11,25.0,1
1632,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,7.0,7.0,22.0,22.0,79.0,79.0,5.689e-11,5.342e-11,5.515e-11,25.0,1
1633,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,7.0,7.0,24.0,24.0,71.0,71.0,5.689e-11,5.329e-11,5.509e-11,25.0,1
1634,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,7.0,7.0,24.0,24.0,75.0,75.0,5.691e-11,5.335e-11,5.513e-11,25.0,1
1635,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,7.0,7.0,24.0,24.0,79.0,79.0,5.694e-11,5.343e-11,5.519e-11,25.0,1
1636,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,7.0,7.0,26.0,26.0,71.0,71.0,5.701e-11,5.337e-11,5.519e-11,25.0,1
1637,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,7.0,7.0,26.0,26.0,75.0,75.0,5.702e-11,5.342e-11,5.522e-11,25.0,1
1638,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,7.0,7.0,26.0,26.0,79.0,79.0,5.705e-11,5.348e-11,5.527e-11,25.0,1
1639,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,8.0,8.0,22.0,22.0,71.0,71.0,5.741e-11,5.407e-11,5.574e-11,25.0,1
1640,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,8.0,8.0,22.0,22.0,75.0,75.0,5.745e-11,5.415e-11,5.58e-11,25.0,1
1641,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,8.0,8.0,22.0,22.0,79.0,79.0,5.75e-11,5.424e-11,5.587e-11,25.0,1
1642,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,8.0,8.0,24.0,24.0,71.0,71.0,5.747e-11,5.407e-11,5.577e-11,25.0,1
1643,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,8.0,8.0,24.0,24.0,75.0,75.0,5.748e-11,5.413e-11,5.58e-11,25.0,1
1644,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,8.0,8.0,24.0,24.0,79.0,79.0,5.752e-11,5.42e-11,5.586e-11,25.0,1
1645,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,8.0,8.0,26.0,26.0,71.0,71.0,5.755e-11,5.412e-11,5.584e-11,25.0,1
1646,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,8.0,8.0,26.0,26.0,75.0,75.0,5.756e-11,5.417e-11,5.586e-11,25.0,1
1647,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,8.0,8.0,26.0,26.0,79.0,79.0,5.758e-11,5.423e-11,5.59e-11,25.0,1
1648,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,6.0,6.0,22.0,22.0,71.0,71.0,5.404e-11,4.972e-11,5.188e-11,25.0,1
1649,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,6.0,6.0,22.0,22.0,75.0,75.0,5.407e-11,4.981e-11,5.194e-11,25.0,1
1650,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,6.0,6.0,22.0,22.0,79.0,79.0,5.413e-11,4.99e-11,5.201e-11,25.0,1
1651,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,6.0,6.0,24.0,24.0,71.0,71.0,5.415e-11,4.977e-11,5.196e-11,25.0,1
1652,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,6.0,6.0,24.0,24.0,75.0,75.0,5.418e-11,4.985e-11,5.202e-11,25.0,1
1653,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,6.0,6.0,24.0,24.0,79.0,79.0,5.422e-11,4.992e-11,5.207e-11,25.0,1
1654,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,6.0,6.0,26.0,26.0,71.0,71.0,5.433e-11,4.988e-11,5.21e-11,25.0,1
1655,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,6.0,6.0,26.0,26.0,75.0,75.0,5.434e-11,4.993e-11,5.214e-11,25.0,1
1656,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,6.0,6.0,26.0,26.0,79.0,79.0,5.437e-11,5e-11,5.219e-11,25.0,1
1657,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,7.0,7.0,22.0,22.0,71.0,71.0,5.392e-11,4.976e-11,5.184e-11,25.0,1
1658,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,7.0,7.0,22.0,22.0,75.0,75.0,5.395e-11,4.984e-11,5.189e-11,25.0,1
1659,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,7.0,7.0,22.0,22.0,79.0,79.0,5.401e-11,4.993e-11,5.197e-11,25.0,1
1660,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,7.0,7.0,24.0,24.0,71.0,71.0,5.398e-11,4.976e-11,5.187e-11,25.0,1
1661,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,7.0,7.0,24.0,24.0,75.0,75.0,5.4e-11,4.982e-11,5.191e-11,25.0,1
1662,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,7.0,7.0,24.0,24.0,79.0,79.0,5.404e-11,4.99e-11,5.197e-11,25.0,1
1663,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,7.0,7.0,26.0,26.0,71.0,71.0,5.409e-11,4.982e-11,5.195e-11,25.0,1
1664,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,7.0,7.0,26.0,26.0,75.0,75.0,5.41e-11,4.986e-11,5.198e-11,25.0,1
1665,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,7.0,7.0,26.0,26.0,79.0,79.0,5.412e-11,4.993e-11,5.203e-11,25.0,1
1666,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,8.0,8.0,22.0,22.0,71.0,71.0,5.397e-11,4.994e-11,5.195e-11,25.0,1
1667,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,8.0,8.0,22.0,22.0,75.0,75.0,5.401e-11,5.001e-11,5.201e-11,25.0,1
1668,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,8.0,8.0,22.0,22.0,79.0,79.0,5.405e-11,5.01e-11,5.208e-11,25.0,1
1669,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,8.0,8.0,24.0,24.0,71.0,71.0,5.399e-11,4.99e-11,5.195e-11,25.0,1
1670,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,8.0,8.0,24.0,24.0,75.0,75.0,5.401e-11,4.997e-11,5.199e-11,25.0,1
1671,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,8.0,8.0,24.0,24.0,79.0,79.0,5.404e-11,5.004e-11,5.204e-11,25.0,1
