index,sn_xinvpa0,sp_xinvpa0,sn_nand2,sp_nand2,sn_nor3,sp_nor3,sn_buffer_0,sp_buffer_0,sn_buffer_1,sp_buffer_1,sn_buffer_2,sp_buffer_2,tplh,tphl,tp,temper,alter#
533,2.0,2.0,4.0,2.0,2.0,6.0,3.0,3.0,11.0,11.0,53.0,53.0,5.969e-11,4.914e-11,5.441e-11,25.0,1
534,2.0,2.0,4.0,2.0,2.0,6.0,3.0,3.0,11.0,11.0,55.0,55.0,5.973e-11,4.923e-11,5.448e-11,25.0,1
535,2.0,2.0,4.0,2.0,2.0,6.0,3.0,3.0,11.0,11.0,57.0,57.0,5.978e-11,4.933e-11,5.456e-11,25.0,1
536,2.0,2.0,4.0,2.0,2.0,6.0,3.0,3.0,13.0,13.0,49.0,49.0,5.97e-11,4.891e-11,5.431e-11,25.0,1
537,2.0,2.0,4.0,2.0,2.0,6.0,3.0,3.0,13.0,13.0,51.0,51.0,5.968e-11,4.895e-11,5.432e-11,25.0,1
538,2.0,2.0,4.0,2.0,2.0,6.0,3.0,3.0,13.0,13.0,53.0,53.0,5.968e-11,4.901e-11,5.435e-11,25.0,1
539,2.0,2.0,4.0,2.0,2.0,6.0,3.0,3.0,13.0,13.0,55.0,55.0,5.97e-11,4.906e-11,5.438e-11,25.0,1
540,2.0,2.0,4.0,2.0,2.0,6.0,3.0,3.0,13.0,13.0,57.0,57.0,5.972e-11,4.913e-11,5.443e-11,25.0,1
541,3.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,9.0,9.0,49.0,49.0,6.231e-11,5.199e-11,5.715e-11,25.0,1
542,3.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,9.0,9.0,51.0,51.0,6.238e-11,5.212e-11,5.725e-11,25.0,1
543,3.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,9.0,9.0,53.0,53.0,6.248e-11,5.226e-11,5.737e-11,25.0,1
544,3.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,9.0,9.0,55.0,55.0,6.258e-11,5.241e-11,5.749e-11,25.0,1
545,3.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,9.0,9.0,57.0,57.0,6.27e-11,5.257e-11,5.763e-11,25.0,1
546,3.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,11.0,11.0,49.0,49.0,6.373e-11,5.306e-11,5.839e-11,25.0,1
547,3.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,11.0,11.0,51.0,51.0,6.377e-11,5.315e-11,5.846e-11,25.0,1
548,3.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,11.0,11.0,53.0,53.0,6.383e-11,5.325e-11,5.854e-11,25.0,1
549,3.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,11.0,11.0,55.0,55.0,6.389e-11,5.336e-11,5.863e-11,25.0,1
550,3.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,11.0,11.0,57.0,57.0,6.397e-11,5.347e-11,5.872e-11,25.0,1
551,3.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,13.0,13.0,49.0,49.0,6.553e-11,5.451e-11,6.002e-11,25.0,1
552,3.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,13.0,13.0,51.0,51.0,6.553e-11,5.457e-11,6.005e-11,25.0,1
553,3.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,13.0,13.0,53.0,53.0,6.556e-11,5.465e-11,6.01e-11,25.0,1
554,3.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,13.0,13.0,55.0,55.0,6.56e-11,5.472e-11,6.016e-11,25.0,1
555,3.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,13.0,13.0,57.0,57.0,6.566e-11,5.48e-11,6.023e-11,25.0,1
556,3.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,9.0,9.0,49.0,49.0,5.736e-11,4.747e-11,5.242e-11,25.0,1
557,3.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,9.0,9.0,51.0,51.0,5.742e-11,4.76e-11,5.251e-11,25.0,1
558,3.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,9.0,9.0,53.0,53.0,5.748e-11,4.773e-11,5.261e-11,25.0,1
559,3.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,9.0,9.0,55.0,55.0,5.758e-11,4.787e-11,5.272e-11,25.0,1
560,3.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,9.0,9.0,57.0,57.0,5.768e-11,4.801e-11,5.285e-11,25.0,1
561,3.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,11.0,11.0,49.0,49.0,5.749e-11,4.742e-11,5.245e-11,25.0,1
562,3.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,11.0,11.0,51.0,51.0,5.752e-11,4.75e-11,5.251e-11,25.0,1
563,3.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,11.0,11.0,53.0,53.0,5.754e-11,4.758e-11,5.256e-11,25.0,1
564,3.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,11.0,11.0,55.0,55.0,5.76e-11,4.768e-11,5.264e-11,25.0,1
565,3.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,11.0,11.0,57.0,57.0,5.766e-11,4.778e-11,5.272e-11,25.0,1
566,3.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,13.0,13.0,49.0,49.0,5.797e-11,4.773e-11,5.285e-11,25.0,1
567,3.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,13.0,13.0,51.0,51.0,5.795e-11,4.778e-11,5.287e-11,25.0,1
568,3.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,13.0,13.0,53.0,53.0,5.796e-11,4.783e-11,5.29e-11,25.0,1
569,3.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,13.0,13.0,55.0,55.0,5.799e-11,4.79e-11,5.294e-11,25.0,1
570,3.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,13.0,13.0,57.0,57.0,5.802e-11,4.798e-11,5.3e-11,25.0,1
571,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,9.0,9.0,49.0,49.0,5.665e-11,4.665e-11,5.165e-11,25.0,1
572,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,9.0,9.0,51.0,51.0,5.671e-11,4.677e-11,5.174e-11,25.0,1
573,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,9.0,9.0,53.0,53.0,5.677e-11,4.69e-11,5.183e-11,25.0,1
574,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,9.0,9.0,55.0,55.0,5.685e-11,4.703e-11,5.194e-11,25.0,1
575,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,9.0,9.0,57.0,57.0,5.695e-11,4.718e-11,5.206e-11,25.0,1
576,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,11.0,11.0,49.0,49.0,5.637e-11,4.623e-11,5.13e-11,25.0,1
577,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,11.0,11.0,51.0,51.0,5.638e-11,4.63e-11,5.134e-11,25.0,1
578,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,11.0,11.0,53.0,53.0,5.641e-11,4.638e-11,5.139e-11,25.0,1
579,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,11.0,11.0,55.0,55.0,5.645e-11,4.647e-11,5.146e-11,25.0,1
580,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,11.0,11.0,57.0,57.0,5.65e-11,4.657e-11,5.153e-11,25.0,1
581,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,13.0,13.0,49.0,49.0,5.643e-11,4.618e-11,5.131e-11,25.0,1
582,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,13.0,13.0,51.0,51.0,5.642e-11,4.623e-11,5.132e-11,25.0,1
583,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,13.0,13.0,53.0,53.0,5.641e-11,4.627e-11,5.134e-11,25.0,1
584,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,13.0,13.0,55.0,55.0,5.642e-11,4.634e-11,5.138e-11,25.0,1
585,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,13.0,13.0,57.0,57.0,5.645e-11,4.64e-11,5.143e-11,25.0,1
586,3.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,9.0,9.0,49.0,49.0,7.615e-11,5.953e-11,6.784e-11,25.0,1
587,3.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,9.0,9.0,51.0,51.0,7.623e-11,5.966e-11,6.795e-11,25.0,1
588,3.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,9.0,9.0,53.0,53.0,7.633e-11,5.98e-11,6.806e-11,25.0,1
589,3.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,9.0,9.0,55.0,55.0,7.643e-11,5.995e-11,6.819e-11,25.0,1
590,3.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,9.0,9.0,57.0,57.0,7.655e-11,6.01e-11,6.833e-11,25.0,1
591,3.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,11.0,11.0,49.0,49.0,7.758e-11,6.064e-11,6.911e-11,25.0,1
592,3.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,11.0,11.0,51.0,51.0,7.762e-11,6.073e-11,6.918e-11,25.0,1
593,3.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,11.0,11.0,53.0,53.0,7.768e-11,6.083e-11,6.925e-11,25.0,1
594,3.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,11.0,11.0,55.0,55.0,7.775e-11,6.093e-11,6.934e-11,25.0,1
595,3.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,11.0,11.0,57.0,57.0,7.783e-11,6.105e-11,6.944e-11,25.0,1
596,3.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,13.0,13.0,49.0,49.0,7.938e-11,6.21e-11,7.074e-11,25.0,1
597,3.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,13.0,13.0,51.0,51.0,7.939e-11,6.216e-11,7.078e-11,25.0,1
598,3.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,13.0,13.0,53.0,53.0,7.942e-11,6.223e-11,7.082e-11,25.0,1
599,3.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,13.0,13.0,55.0,55.0,7.945e-11,6.231e-11,7.088e-11,25.0,1
600,3.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,13.0,13.0,57.0,57.0,7.951e-11,6.24e-11,7.095e-11,25.0,1
601,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,9.0,9.0,49.0,49.0,7.057e-11,5.435e-11,6.246e-11,25.0,1
602,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,9.0,9.0,51.0,51.0,7.062e-11,5.447e-11,6.255e-11,25.0,1
603,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,9.0,9.0,53.0,53.0,7.069e-11,5.46e-11,6.264e-11,25.0,1
604,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,9.0,9.0,55.0,55.0,7.078e-11,5.473e-11,6.276e-11,25.0,1
605,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,9.0,9.0,57.0,57.0,7.088e-11,5.489e-11,6.288e-11,25.0,1
606,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,11.0,11.0,49.0,49.0,7.069e-11,5.431e-11,6.25e-11,25.0,1
607,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,11.0,11.0,51.0,51.0,7.07e-11,5.438e-11,6.254e-11,25.0,1
608,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,11.0,11.0,53.0,53.0,7.073e-11,5.447e-11,6.26e-11,25.0,1
609,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,11.0,11.0,55.0,55.0,7.079e-11,5.456e-11,6.267e-11,25.0,1
610,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,11.0,11.0,57.0,57.0,7.085e-11,5.467e-11,6.276e-11,25.0,1
611,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,13.0,13.0,49.0,49.0,7.115e-11,5.463e-11,6.289e-11,25.0,1
612,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,13.0,13.0,51.0,51.0,7.115e-11,5.468e-11,6.291e-11,25.0,1
613,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,13.0,13.0,53.0,53.0,7.115e-11,5.474e-11,6.294e-11,25.0,1
614,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,13.0,13.0,55.0,55.0,7.117e-11,5.48e-11,6.299e-11,25.0,1
615,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,13.0,13.0,57.0,57.0,7.121e-11,5.487e-11,6.304e-11,25.0,1
616,3.0,3.0,2.0,1.0,2.0,6.0,3.0,3.0,9.0,9.0,49.0,49.0,6.931e-11,5.307e-11,6.119e-11,25.0,1
617,3.0,3.0,2.0,1.0,2.0,6.0,3.0,3.0,9.0,9.0,51.0,51.0,6.936e-11,5.318e-11,6.127e-11,25.0,1
618,3.0,3.0,2.0,1.0,2.0,6.0,3.0,3.0,9.0,9.0,53.0,53.0,6.942e-11,5.332e-11,6.137e-11,25.0,1
619,3.0,3.0,2.0,1.0,2.0,6.0,3.0,3.0,9.0,9.0,55.0,55.0,6.95e-11,5.345e-11,6.147e-11,25.0,1
620,3.0,3.0,2.0,1.0,2.0,6.0,3.0,3.0,9.0,9.0,57.0,57.0,6.96e-11,5.36e-11,6.16e-11,25.0,1
621,3.0,3.0,2.0,1.0,2.0,6.0,3.0,3.0,11.0,11.0,49.0,49.0,6.9e-11,5.263e-11,6.081e-11,25.0,1
622,3.0,3.0,2.0,1.0,2.0,6.0,3.0,3.0,11.0,11.0,51.0,51.0,6.9e-11,5.27e-11,6.085e-11,25.0,1
623,3.0,3.0,2.0,1.0,2.0,6.0,3.0,3.0,11.0,11.0,53.0,53.0,6.903e-11,5.278e-11,6.091e-11,25.0,1
624,3.0,3.0,2.0,1.0,2.0,6.0,3.0,3.0,11.0,11.0,55.0,55.0,6.907e-11,5.287e-11,6.097e-11,25.0,1
625,3.0,3.0,2.0,1.0,2.0,6.0,3.0,3.0,11.0,11.0,57.0,57.0,6.912e-11,5.297e-11,6.105e-11,25.0,1
626,3.0,3.0,2.0,1.0,2.0,6.0,3.0,3.0,13.0,13.0,49.0,49.0,6.904e-11,5.258e-11,6.081e-11,25.0,1
627,3.0,3.0,2.0,1.0,2.0,6.0,3.0,3.0,13.0,13.0,51.0,51.0,6.902e-11,5.261e-11,6.082e-11,25.0,1
628,3.0,3.0,2.0,1.0,2.0,6.0,3.0,3.0,13.0,13.0,53.0,53.0,6.902e-11,5.266e-11,6.084e-11,25.0,1
629,3.0,3.0,2.0,1.0,2.0,6.0,3.0,3.0,13.0,13.0,55.0,55.0,6.903e-11,5.273e-11,6.088e-11,25.0,1
630,3.0,3.0,2.0,1.0,2.0,6.0,3.0,3.0,13.0,13.0,57.0,57.0,6.906e-11,5.279e-11,6.092e-11,25.0,1
631,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,9.0,9.0,49.0,49.0,5.778e-11,5.262e-11,5.52e-11,25.0,1
632,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,9.0,9.0,51.0,51.0,5.786e-11,5.275e-11,5.531e-11,25.0,1
633,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,9.0,9.0,53.0,53.0,5.795e-11,5.289e-11,5.542e-11,25.0,1
634,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,9.0,9.0,55.0,55.0,5.806e-11,5.304e-11,5.555e-11,25.0,1
635,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,9.0,9.0,57.0,57.0,5.818e-11,5.32e-11,5.569e-11,25.0,1
636,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,11.0,11.0,49.0,49.0,5.921e-11,5.369e-11,5.645e-11,25.0,1
637,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,11.0,11.0,51.0,51.0,5.924e-11,5.378e-11,5.651e-11,25.0,1
638,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,11.0,11.0,53.0,53.0,5.93e-11,5.389e-11,5.659e-11,25.0,1
639,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,11.0,11.0,55.0,55.0,5.937e-11,5.399e-11,5.668e-11,25.0,1
640,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,11.0,11.0,57.0,57.0,5.945e-11,5.411e-11,5.678e-11,25.0,1
641,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,13.0,13.0,49.0,49.0,6.1e-11,5.514e-11,5.807e-11,25.0,1
642,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,13.0,13.0,51.0,51.0,6.101e-11,5.521e-11,5.811e-11,25.0,1
643,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,13.0,13.0,53.0,53.0,6.103e-11,5.527e-11,5.815e-11,25.0,1
644,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,13.0,13.0,55.0,55.0,6.107e-11,5.535e-11,5.821e-11,25.0,1
645,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,13.0,13.0,57.0,57.0,6.113e-11,5.544e-11,5.828e-11,25.0,1
646,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,9.0,9.0,49.0,49.0,5.264e-11,4.801e-11,5.032e-11,25.0,1
647,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,9.0,9.0,51.0,51.0,5.269e-11,4.813e-11,5.041e-11,25.0,1
648,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,9.0,9.0,53.0,53.0,5.276e-11,4.826e-11,5.051e-11,25.0,1
649,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,9.0,9.0,55.0,55.0,5.285e-11,4.84e-11,5.062e-11,25.0,1
650,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,9.0,9.0,57.0,57.0,5.295e-11,4.855e-11,5.075e-11,25.0,1
651,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,11.0,11.0,49.0,49.0,5.277e-11,4.797e-11,5.037e-11,25.0,1
652,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,11.0,11.0,51.0,51.0,5.279e-11,4.804e-11,5.042e-11,25.0,1
653,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,11.0,11.0,53.0,53.0,5.282e-11,4.813e-11,5.048e-11,25.0,1
654,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,11.0,11.0,55.0,55.0,5.287e-11,4.822e-11,5.055e-11,25.0,1
655,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,11.0,11.0,57.0,57.0,5.293e-11,4.832e-11,5.063e-11,25.0,1
656,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,13.0,13.0,49.0,49.0,5.325e-11,4.829e-11,5.077e-11,25.0,1
657,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,13.0,13.0,51.0,51.0,5.324e-11,4.833e-11,5.079e-11,25.0,1
658,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,13.0,13.0,53.0,53.0,5.324e-11,4.839e-11,5.082e-11,25.0,1
659,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,13.0,13.0,55.0,55.0,5.327e-11,4.845e-11,5.086e-11,25.0,1
660,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,13.0,13.0,57.0,57.0,5.331e-11,4.853e-11,5.092e-11,25.0,1
661,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,9.0,9.0,49.0,49.0,5.176e-11,4.713e-11,4.944e-11,25.0,1
662,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,9.0,9.0,51.0,51.0,5.18e-11,4.724e-11,4.952e-11,25.0,1
663,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,9.0,9.0,53.0,53.0,5.187e-11,4.737e-11,4.962e-11,25.0,1
664,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,9.0,9.0,55.0,55.0,5.196e-11,4.751e-11,4.973e-11,25.0,1
665,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,9.0,9.0,57.0,57.0,5.205e-11,4.765e-11,4.985e-11,25.0,1
666,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,11.0,11.0,49.0,49.0,5.148e-11,4.671e-11,4.91e-11,25.0,1
667,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,11.0,11.0,51.0,51.0,5.149e-11,4.678e-11,4.913e-11,25.0,1
668,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,11.0,11.0,53.0,53.0,5.152e-11,4.686e-11,4.919e-11,25.0,1
669,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,11.0,11.0,55.0,55.0,5.155e-11,4.696e-11,4.926e-11,25.0,1
670,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,11.0,11.0,57.0,57.0,5.161e-11,4.706e-11,4.933e-11,25.0,1
671,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,13.0,13.0,49.0,49.0,5.155e-11,4.667e-11,4.911e-11,25.0,1
672,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,13.0,13.0,51.0,51.0,5.153e-11,4.672e-11,4.912e-11,25.0,1
673,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,13.0,13.0,53.0,53.0,5.153e-11,4.677e-11,4.915e-11,25.0,1
674,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,13.0,13.0,55.0,55.0,5.154e-11,4.682e-11,4.918e-11,25.0,1
675,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,13.0,13.0,57.0,57.0,5.157e-11,4.689e-11,4.923e-11,25.0,1
676,3.0,3.0,3.0,2.0,2.0,6.0,1.0,1.0,9.0,9.0,49.0,49.0,6.447e-11,5.745e-11,6.096e-11,25.0,1
677,3.0,3.0,3.0,2.0,2.0,6.0,1.0,1.0,9.0,9.0,51.0,51.0,6.454e-11,5.758e-11,6.106e-11,25.0,1
678,3.0,3.0,3.0,2.0,2.0,6.0,1.0,1.0,9.0,9.0,53.0,53.0,6.465e-11,5.772e-11,6.118e-11,25.0,1
679,3.0,3.0,3.0,2.0,2.0,6.0,1.0,1.0,9.0,9.0,55.0,55.0,6.475e-11,5.787e-11,6.131e-11,25.0,1
680,3.0,3.0,3.0,2.0,2.0,6.0,1.0,1.0,9.0,9.0,57.0,57.0,6.487e-11,5.804e-11,6.145e-11,25.0,1
681,3.0,3.0,3.0,2.0,2.0,6.0,1.0,1.0,11.0,11.0,49.0,49.0,6.59e-11,5.854e-11,6.222e-11,25.0,1
682,3.0,3.0,3.0,2.0,2.0,6.0,1.0,1.0,11.0,11.0,51.0,51.0,6.593e-11,5.862e-11,6.228e-11,25.0,1
683,3.0,3.0,3.0,2.0,2.0,6.0,1.0,1.0,11.0,11.0,53.0,53.0,6.599e-11,5.873e-11,6.236e-11,25.0,1
684,3.0,3.0,3.0,2.0,2.0,6.0,1.0,1.0,11.0,11.0,55.0,55.0,6.606e-11,5.884e-11,6.245e-11,25.0,1
685,3.0,3.0,3.0,2.0,2.0,6.0,1.0,1.0,11.0,11.0,57.0,57.0,6.615e-11,5.895e-11,6.255e-11,25.0,1
686,3.0,3.0,3.0,2.0,2.0,6.0,1.0,1.0,13.0,13.0,49.0,49.0,6.77e-11,6e-11,6.385e-11,25.0,1
687,3.0,3.0,3.0,2.0,2.0,6.0,1.0,1.0,13.0,13.0,51.0,51.0,6.77e-11,6.006e-11,6.388e-11,25.0,1
688,3.0,3.0,3.0,2.0,2.0,6.0,1.0,1.0,13.0,13.0,53.0,53.0,6.773e-11,6.013e-11,6.393e-11,25.0,1
689,3.0,3.0,3.0,2.0,2.0,6.0,1.0,1.0,13.0,13.0,55.0,55.0,6.777e-11,6.02e-11,6.399e-11,25.0,1
690,3.0,3.0,3.0,2.0,2.0,6.0,1.0,1.0,13.0,13.0,57.0,57.0,6.783e-11,6.03e-11,6.406e-11,25.0,1
691,3.0,3.0,3.0,2.0,2.0,6.0,2.0,2.0,9.0,9.0,49.0,49.0,5.87e-11,5.226e-11,5.548e-11,25.0,1
692,3.0,3.0,3.0,2.0,2.0,6.0,2.0,2.0,9.0,9.0,51.0,51.0,5.876e-11,5.237e-11,5.557e-11,25.0,1
693,3.0,3.0,3.0,2.0,2.0,6.0,2.0,2.0,9.0,9.0,53.0,53.0,5.882e-11,5.251e-11,5.567e-11,25.0,1
694,3.0,3.0,3.0,2.0,2.0,6.0,2.0,2.0,9.0,9.0,55.0,55.0,5.892e-11,5.265e-11,5.578e-11,25.0,1
695,3.0,3.0,3.0,2.0,2.0,6.0,2.0,2.0,9.0,9.0,57.0,57.0,5.902e-11,5.279e-11,5.59e-11,25.0,1
696,3.0,3.0,3.0,2.0,2.0,6.0,2.0,2.0,11.0,11.0,49.0,49.0,5.882e-11,5.218e-11,5.55e-11,25.0,1
697,3.0,3.0,3.0,2.0,2.0,6.0,2.0,2.0,11.0,11.0,51.0,51.0,5.884e-11,5.226e-11,5.555e-11,25.0,1
698,3.0,3.0,3.0,2.0,2.0,6.0,2.0,2.0,11.0,11.0,53.0,53.0,5.888e-11,5.235e-11,5.561e-11,25.0,1
699,3.0,3.0,3.0,2.0,2.0,6.0,2.0,2.0,11.0,11.0,55.0,55.0,5.892e-11,5.244e-11,5.568e-11,25.0,1
700,3.0,3.0,3.0,2.0,2.0,6.0,2.0,2.0,11.0,11.0,57.0,57.0,5.899e-11,5.255e-11,5.577e-11,25.0,1
701,3.0,3.0,3.0,2.0,2.0,6.0,2.0,2.0,13.0,13.0,49.0,49.0,5.93e-11,5.248e-11,5.589e-11,25.0,1
702,3.0,3.0,3.0,2.0,2.0,6.0,2.0,2.0,13.0,13.0,51.0,51.0,5.929e-11,5.253e-11,5.591e-11,25.0,1
703,3.0,3.0,3.0,2.0,2.0,6.0,2.0,2.0,13.0,13.0,53.0,53.0,5.929e-11,5.259e-11,5.594e-11,25.0,1
704,3.0,3.0,3.0,2.0,2.0,6.0,2.0,2.0,13.0,13.0,55.0,55.0,5.932e-11,5.265e-11,5.599e-11,25.0,1
705,3.0,3.0,3.0,2.0,2.0,6.0,2.0,2.0,13.0,13.0,57.0,57.0,5.936e-11,5.273e-11,5.604e-11,25.0,1
706,3.0,3.0,3.0,2.0,2.0,6.0,3.0,3.0,9.0,9.0,49.0,49.0,5.727e-11,5.09e-11,5.408e-11,25.0,1
707,3.0,3.0,3.0,2.0,2.0,6.0,3.0,3.0,9.0,9.0,51.0,51.0,5.732e-11,5.101e-11,5.416e-11,25.0,1
708,3.0,3.0,3.0,2.0,2.0,6.0,3.0,3.0,9.0,9.0,53.0,53.0,5.738e-11,5.114e-11,5.426e-11,25.0,1
709,3.0,3.0,3.0,2.0,2.0,6.0,3.0,3.0,9.0,9.0,55.0,55.0,5.747e-11,5.128e-11,5.437e-11,25.0,1
710,3.0,3.0,3.0,2.0,2.0,6.0,3.0,3.0,9.0,9.0,57.0,57.0,5.756e-11,5.142e-11,5.449e-11,25.0,1
711,3.0,3.0,3.0,2.0,2.0,6.0,3.0,3.0,11.0,11.0,49.0,49.0,5.696e-11,5.044e-11,5.37e-11,25.0,1
712,3.0,3.0,3.0,2.0,2.0,6.0,3.0,3.0,11.0,11.0,51.0,51.0,5.698e-11,5.051e-11,5.374e-11,25.0,1
